occurrenceID,family,familyAccepted,acceptedNameUsage,acceptedNameUsageWithoutAuthorship,decimalLatitude,decimalLongitude,georeferenceProtocol,georeferenceVerificationStatus,georeferencedBy,georeferencedDate,georeferencePrecision,coordinateUncertaintyInMeters,acceptedNameUsage,valid,validation_taxonomy,validation_cultivated,validation_duplicated,validation_native,validation_georeference,contributor,remarks
occurrence:rj:675842,Rubiaceae,RUBIACEAE,"Hindsia ramosissima Gardner","Hindsia ramosissima",-14.775,-39.0833,,nok,,,,,"Hindsia ramosissima Gardner",false,unknown,unknown,yes,unknown,unknown,"Tomás Amorim ; Marta Moraes ; Raquel",
occurrence:rj:675843,Rubiaceae,RUBIACEAE,"Hindsia ramosissima Gardner","Hindsia ramosissima",0,0,,ok,,,,,"Hindsia ramosissima Gardner",false,unknown,unknown,yes,unknown,unknown,"Tomás Amorim ; Marta Moraes ; Raquel",
occurrence:rj:675844,Rubiaceae,RUBIACEAE,"Hindsia ramosissima Gardner","Hindsia ramosissima",-27.6456,-48.6678,coletor,ok,,,,"5 a 10 km","Hindsia ramosissima Gardner",,,,,,,"Tomás Amorim ; Raquel",
occurrence:rj:676060,Malpighiaceae,Malpighiaceae,"Hiraea macrophylla (Colla) P.L.R.Moraes & Guglielmone","Hiraea macrophylla",-25.4286,-48.7117,coletor,ok,,,,"5 a 10 km","Hiraea macrophylla (Colla) P.L.R.Moraes & Guglielmone",false,invalid,,no,,,"Rafael Felipe de Almeida ; Victor Menezes ; Raquel",
occurrence:rj:676061,Malpighiaceae,Malpighiaceae,"Hiraea macrophylla (Colla) P.L.R.Moraes & Guglielmone","Hiraea macrophylla",-25.16,-48.300556," google earth",ok,,,,"10 a 50 km","Hiraea macrophylla (Colla) P.L.R.Moraes & Guglielmone",false,invalid,,no,,,"Rafael Felipe de Almeida ; Victor Menezes ; Raquel",
occurrence:rj:680700,Pteridophyte,HYMENOPHYLLACEAE,"Hymenophyllum sampaioanum Brade & Rosenst.","Hymenophyllum sampaioanum",-22.495637,-43.07365,sig,ok,,,,"centroide de uc","Hymenophyllum sampaioanum Brade & Rosenst.",false,,,yes,,,"Fernanda Wimmer ; Rodrigo Amaro",
occurrence:rj:680701,Pteridophyte,HYMENOPHYLLACEAE,"Hymenophyllum sampaioanum Brade & Rosenst.","Hymenophyllum sampaioanum",-22.316295,-42.879047,sig,ok,"Fernanda Wimmer",,,"centroide de municipio","Hymenophyllum sampaioanum Brade & Rosenst.",false,unknown,unknown,yes,unknown,unknown,"Fernanda Wimmer ; Rodrigo Amaro",
occurrence:rj:680702,Pteridophyte,HYMENOPHYLLACEAE,"Hymenophyllum sampaioanum Brade & Rosenst.","Hymenophyllum sampaioanum",-22.495637,-43.07365,sig,ok,,,,"centroide de uc","Hymenophyllum sampaioanum Brade & Rosenst.",false,,,yes,,,"Fernanda Wimmer ; Rodrigo Amaro",
occurrence:rj:691959,Pteridophyte,Pteridaceae,"Jamesonia brasiliensis Christ","Jamesonia brasiliensis",-22.4961,-44.5631,,ok,,,,,"Jamesonia brasiliensis Christ",false,,,yes,,,"Tomás Amorim ; Rodrigo Amaro",
occurrence:rj:691960,Pteridophyte,Pteridaceae,"Jamesonia brasiliensis Christ","Jamesonia brasiliensis",-22.374248,-44.674123,"google earth",ok,,,,"0 a 250 m","Jamesonia brasiliensis Christ",true,valid,no,no,native,valid,"João Paulo Condack ; Tomás Amorim ; Rodrigo Amaro",
occurrence:rj:691961,Pteridophyte,Pteridaceae,"Jamesonia brasiliensis Christ","Jamesonia brasiliensis",-22.38,-44.6631,,ok,,,,,"Jamesonia brasiliensis Christ",false,,,yes,,,"Tomás Amorim ; Rodrigo Amaro",
occurrence:rj:691962,Pteridophyte,Pteridaceae,"Jamesonia brasiliensis Christ","Jamesonia brasiliensis",-22,-44,,ok,,,,,"Jamesonia brasiliensis Christ",false,,,yes,,,"Tomás Amorim ; Rodrigo Amaro",
occurrence:rj:691963,Pteridophyte,Pteridaceae,"Jamesonia brasiliensis Christ","Jamesonia brasiliensis",-22.35521,-44.653951,sig,ok,,,,"centroide de uc","Jamesonia brasiliensis Christ",,,,,,,"Tomás Amorim ; Rodrigo Amaro",
occurrence:rj:691964,Pteridophyte,Pteridaceae,"Jamesonia brasiliensis Christ","Jamesonia brasiliensis",-22.385314,-44.678886,"google earth",ok,,,,"250 a 1000 m","Jamesonia brasiliensis Christ",,,,,,,"Tomás Amorim ; Rodrigo Amaro",
occurrence:rj:691965,Pteridophyte,Pteridaceae,"Jamesonia brasiliensis Christ","Jamesonia brasiliensis",-22.437927,-44.583142,sig,ok,,,,"centroide de municipio","Jamesonia brasiliensis Christ",,,,,,,"Tomás Amorim ; Rodrigo Amaro",
occurrence:rj:691966,Pteridophyte,Pteridaceae,"Jamesonia brasiliensis Christ","Jamesonia brasiliensis",-22.437927,-44.583142,sig,ok,,,,"centroide de municipio","Jamesonia brasiliensis Christ",,,,,,,"Tomás Amorim ; Rodrigo Amaro",
occurrence:rj:691967,Pteridophyte,Pteridaceae,"Jamesonia brasiliensis Christ","Jamesonia brasiliensis",0,0,,ok,,,,,"Jamesonia brasiliensis Christ",false,,,yes,,,"Tomás Amorim ; Rodrigo Amaro",
occurrence:rj:691968,Pteridophyte,Pteridaceae,"Jamesonia brasiliensis Christ","Jamesonia brasiliensis",-22.437927,-44.583142,sig,ok,,,,"centroide de municipio","Jamesonia brasiliensis Christ",,,,,,,"Tomás Amorim ; Rodrigo Amaro",
occurrence:rj:691969,Pteridophyte,Pteridaceae,"Jamesonia brasiliensis Christ","Jamesonia brasiliensis",-22.4961,-44.5631,coletor,ok,,,,"5 a 10 km","Jamesonia brasiliensis Christ",,,,,,,"Tomás Amorim ; Rodrigo Amaro",
occurrence:rj:693446,Clusiaceae,CALOPHYLLACEAE,"Kielmeyera rizziniana Saddi","Kielmeyera rizziniana",-23.003849,-43.421422,"google earth",ok,,,,"0 a 250 m","Kielmeyera rizziniana Saddi",false,unknown,unknown,yes,unknown,unknown,"Marta Moraes ; Fernanda Wimmer ; Raquel",
occurrence:rj:693447,Clusiaceae,CALOPHYLLACEAE,"Kielmeyera rizziniana Saddi","Kielmeyera rizziniana",-23.003849,-43.421422,"google earth",ok,,,,"0 a 250 m","Kielmeyera rizziniana Saddi",false,unknown,unknown,yes,unknown,unknown,"Marta Moraes ; Fernanda Wimmer ; Raquel",
occurrence:rj:77866,Dichapetalaceae,DICHAPETALACEAE,"Stephanopodium estrellense Baill.","Stephanopodium estrellense",-23.335833,-44.848611,coletor,ok,,,,,"Stephanopodium estrellense Baill.",false,unknown,no,no,unknown,valid,"Fernanda Wimmer ; Eduardo Fernandez",
occurrence:rj:790391,Pteridophyte,DRYOPTERIDACEAE,"Polystichum auritum (Fée) Yatsk.","Polystichum auritum",-22.485013,-43.063552,"google earth",ok,,,,"1 a 5 km","Polystichum auritum (Fée) Yatsk.",false,unknown,unknown,yes,unknown,unknown,"Fernanda Wimmer ; Rodrigo Amaro",
occurrence:rj:790392,Pteridophyte,DRYOPTERIDACEAE,"Polystichum auritum (Fée) Yatsk.","Polystichum auritum",-22.485013,-43.063552,"google earth",ok,,,,"1 a 5 km","Polystichum auritum (Fée) Yatsk.",false,unknown,unknown,yes,unknown,unknown,"Fernanda Wimmer ; Rodrigo Amaro",
occurrence:rj:790393,Pteridophyte,DRYOPTERIDACEAE,"Polystichum auritum (Fée) Yatsk.","Polystichum auritum",-22.4572,-43.0233,,ok,"Fernanda Wimmer",,,,"Polystichum auritum (Fée) Yatsk.",false,,,yes,,,"Fernanda Wimmer ; Rodrigo Amaro",
occurrence:rj:804029,Pteridophyte,PTERIDACEAE,"Pteris congesta J.Prado","Pteris congesta",-22.950323,-43.210615,"google earth",ok,,,,"1 a 5 km","Pteris congesta J.Prado",,,,,,,"Tomás Amorim ; Rodrigo Amaro",
occurrence:rj:804030,Pteridophyte,PTERIDACEAE,"Pteris congesta J.Prado","Pteris congesta",-22.950323,-43.210615,"google earth",ok,,,,"1 a 5 km","Pteris congesta J.Prado",,,,,,,"Tomás Amorim ; Rodrigo Amaro",
occurrence:rj:804031,Pteridophyte,PTERIDACEAE,"Pteris congesta J.Prado","Pteris congesta",0,0,,nok,,,,,"Pteris congesta J.Prado",,,,,,,"Tomás Amorim ; Rodrigo Amaro",
occurrence:rj:804032,Pteridophyte,PTERIDACEAE,"Pteris congesta J.Prado","Pteris congesta",0,0,,nok,,,,,"Pteris congesta J.Prado",,,,,,,"Tomás Amorim ; Rodrigo Amaro",
occurrence:rj:804033,Pteridophyte,PTERIDACEAE,"Pteris congesta J.Prado","Pteris congesta",-22.98,-43.25,coletor,ok,,,,"5 a 10 km","Pteris congesta J.Prado",,,,,,,"Tomás Amorim ; Rodrigo Amaro",
occurrence:rj:819620,Acanthaceae,ACANTHACEAE,"Schaueria calycotricha (Link & Otto) Nees","Schaueria calycotricha",-22.998424,-43.284503,"google earth",ok,,,,"250 a 1000 m ","Schaueria calycotricha (Link & Otto) Nees",false,unknown,unknown,yes,unknown,unknown,"Leonardo Novaes ; Fernanda Wimmer ; Raquel",
occurrence:rj:819621,Acanthaceae,ACANTHACEAE,"Schaueria calycotricha (Link & Otto) Nees","Schaueria calycotricha",-22.495637,-43.07365,sig,ok,"Fernanda Wimmer",,,"centroide de uc","Schaueria calycotricha (Link & Otto) Nees",true,,,,,,"Fernanda Wimmer ; Leonardo Novaes ; Raquel",
occurrence:rj:832703,Rubiaceae,RUBIACEAE,"Simira walteri Silva Neto & Callado","Simira walteri",-22.595114,-43.492045,sig,ok,,,,"centroide de uc","Simira walteri Silva Neto & Callado",,,,,,,"Fernanda Wimmer ; Raquel",
occurrence:rj:832704,Rubiaceae,RUBIACEAE,"Simira walteri Silva Neto & Callado","Simira walteri",0,0,,ok,,,,,"Simira walteri Silva Neto & Callado",false,unknown,unknown,yes,unknown,unknown,"Victor Menezes ; Fernanda Wimmer ; Marta Moraes ; Raquel",
occurrence:rj:845099,Dichapetalaceae,DICHAPETALACEAE,"Stephanopodium estrellense Baill.","Stephanopodium estrellense",-22.757079,-43.519016,sig,ok,,,,"centroide de municipio","Stephanopodium estrellense Baill.",false,,,yes,,,"Fernanda Wimmer ; Eduardo Fernandez",
occurrence:rj:96902,Dioscoreaceae,DIOSCOREACEAE,"Dioscorea pseudomacrocapsa G.M.Barroso et al.","Dioscorea pseudomacrocapsa",-22.355278,-47.499444,coletor,ok,"Fernanda Wimmer",,,,"Dioscorea pseudomacrocapsa G.M.Barroso et al.",true,,,,,,"Fernanda Wimmer ; Raquel",
urn:occurrence:0a3a8e29-b972-4ce1-b458-b2504457fa47,Eriocaulaceae,ERIOCAULACEAE,"Paepalanthus macaheesis Koern.","Paepalanthus macaheesis",-21.992962,-44.199545,coletor,ok,"Fernanda Wimmer",,,,"Paepalanthus macaheesis Koern.",true,valid,no,no,native,valid,"Fernanda Wimmer ; Marcelo Trovó Lopes de Oliveira",
urn:occurrence:0bfb55f0-3b9c-475c-b472-b9ea31c30b99,Eriocaulaceae,ERIOCAULACEAE,"Paepalanthus macaheesis Koern.","Paepalanthus macaheesis",-21.953961,-43.806144,coletor,ok,"Fernanda Wimmer",,,,"Paepalanthus macaheesis Koern.",true,valid,no,no,native,valid,"Fernanda Wimmer ; Marcelo Trovó Lopes de Oliveira",
urn:occurrence:2f244cf2-8e0d-4aac-b3b8-fd3ab18cb5ff,Eriocaulaceae,ERIOCAULACEAE,"Paepalanthus macaheesis Koern.","Paepalanthus macaheesis",-22.472303,-43.025881,coletor,ok,"Fernanda Wimmer",,,,"Paepalanthus macaheesis Koern.",true,valid,no,no,native,valid,"Fernanda Wimmer ; Marcelo Trovó Lopes de Oliveira",
urn:occurrence:308de6e2-06f2-4d78-b7d5-cf414fac41bd,Eriocaulaceae,ERIOCAULACEAE,"Paepalanthus macaheesis Koern.","Paepalanthus macaheesis",-20.466301,-40.978473,coletor,ok,"Fernanda Wimmer",,,,"Paepalanthus macaheesis Koern.",true,valid,no,no,native,valid,"Fernanda Wimmer ; Marcelo Trovó Lopes de Oliveira",
urn:occurrence:360b4b7a-59be-4bf7-87cb-6a775260e842,Eriocaulaceae,ERIOCAULACEAE,"Paepalanthus macaheesis Koern.","Paepalanthus macaheesis",-20.380668,-40.657826,coletor,ok,"Fernanda Wimmer",,,,"Paepalanthus macaheesis Koern.",true,valid,no,no,native,valid,"Fernanda Wimmer ; Marcelo Trovó Lopes de Oliveira",
urn:occurrence:47855a82-3fd0-496c-83cf-6cad3c7cb215,Eriocaulaceae,ERIOCAULACEAE,"Paepalanthus macaheesis Koern.","Paepalanthus macaheesis",-20.466301,-40.978473,coletor,ok,"Fernanda Wimmer",,,,"Paepalanthus macaheesis Koern.",true,valid,no,no,native,valid,"Fernanda Wimmer ; Marcelo Trovó Lopes de Oliveira",
urn:occurrence:49ff764b-92ac-4c0c-ada9-bcd5b55824e6,Eriocaulaceae,ERIOCAULACEAE,"Paepalanthus macaheesis Koern.","Paepalanthus macaheesis",-22.362793,-42.5698,coletor,ok,"Fernanda Wimmer",,,,"Paepalanthus macaheesis Koern.",true,valid,no,no,native,valid,"Fernanda Wimmer ; Marcelo Trovó Lopes de Oliveira",
urn:occurrence:62cbd26b-5b26-4cb3-956b-0ac10722f538,Eriocaulaceae,ERIOCAULACEAE,"Paepalanthus macaheesis Koern.","Paepalanthus macaheesis",-21.697242,-43.89738,coletor,ok,"Fernanda Wimmer",,,,"Paepalanthus macaheesis Koern.",true,valid,no,no,native,valid,"Fernanda Wimmer ; Marcelo Trovó Lopes de Oliveira",
urn:occurrence:6433bdf2-11e3-4d8a-9751-f31543350a60,Eriocaulaceae,ERIOCAULACEAE,"Paepalanthus macaheesis Koern.","Paepalanthus macaheesis",-21.697242,-43.89738,coletor,ok,"Fernanda Wimmer",,,,"Paepalanthus macaheesis Koern.",true,valid,no,no,native,valid,"Fernanda Wimmer ; Marcelo Trovó Lopes de Oliveira",
urn:occurrence:75d5ddf8-7656-4b03-a234-709de7b08fdc,DILLENIACEAE,DILLENIACEAE,"Doliocarpus littoralis (Kubitzki) Fraga & Stehmann","Doliocarpus littoralis",-20.464119,-40.376085,sig,ok,,,,"centroide de municipio","Doliocarpus littoralis (Kubitzki) Fraga & Stehmann",true,valid,no,no,native,valid,"Tomás Amorim ; Eduardo Fernandez",
urn:occurrence:7f79ec87-0292-4ea3-948d-f5ede183483f,Eriocaulaceae,ERIOCAULACEAE,"Paepalanthus macaheesis Koern.","Paepalanthus macaheesis",-21.953961,-43.806144,coletor,ok,"Fernanda Wimmer",,,,"Paepalanthus macaheesis Koern.",true,valid,no,no,native,valid,"Fernanda Wimmer ; Marcelo Trovó Lopes de Oliveira",
urn:occurrence:9a559c63-645b-4e1f-9771-f55c5d6f7e2b,Eriocaulaceae,ERIOCAULACEAE,"Paepalanthus macaheesis Koern.","Paepalanthus macaheesis",-21.953961,-43.806144,coletor,ok,"Fernanda Wimmer",,,,"Paepalanthus macaheesis Koern.",true,valid,no,no,native,valid,"Fernanda Wimmer ; Marcelo Trovó Lopes de Oliveira",
urn:occurrence:ICB:BHCB_SL:87453,Anemiaceae,ANEMIACEAE,"Anemia candidoi Brade","Anemia candidoi",-20.263722,-45.670444,coletor,ok,,,,"5 a 10 km","Anemia candidoi Brade",,,,,,,"Igor Lourenço Oliveira ; Rodrigo Amaro",
urn:occurrence:MBML:MBML-HERBARIO:13513,Phyllanthaceae,PHYLLANTHACEAE,"Phyllanthus augustinii Baill.","Phyllanthus augustinii",-19.848333,-40.722222,coletor,ok,"Fernanda Wimmer",,,,"Phyllanthus augustinii Baill.",true,valid,no,no,native,valid,"Fernanda Wimmer ; Eduardo Fernandez",
urn:occurrence:NHMLondon:NHM-LONDON-BOT:BM000614543,Rubiaceae,RUBIACEAE,"Psychotria mineirensis Wernham","Psychotria mineirensis",,,,nok,,,,,"Psychotria mineirensis Wernham",true,valid,no,no,native,valid,"Tomás Amorim ; Daniela Zappi ; Raquel Negrão",
urn:occurrence:a32f34eb-6d66-4acd-9d9f-d136fe13a06e,Eriocaulaceae,ERIOCAULACEAE,"Paepalanthus macaheesis Koern.","Paepalanthus macaheesis",-21.870704,-41.841014,coletor,ok,"Fernanda Wimmer",,,,"Paepalanthus macaheesis Koern.",true,valid,no,no,native,valid,"Fernanda Wimmer ; Marcelo Trovó Lopes de Oliveira",
urn:occurrence:bacbe5d1-4f71-4352-882b-5c5ed64eada9,Eriocaulaceae,ERIOCAULACEAE,"Paepalanthus macaheesis Koern.","Paepalanthus macaheesis",-20.596853,-41.321363,coletor,ok,"Fernanda Wimmer",,,,"Paepalanthus macaheesis Koern.",true,valid,no,no,native,valid,"Fernanda Wimmer ; Marcelo Trovó Lopes de Oliveira",
urn:occurrence:be40e1ef-3e7e-4f26-be71-227a69e062b5,DILLENIACEAE,DILLENIACEAE,"Doliocarpus littoralis (Kubitzki) Fraga & Stehmann","Doliocarpus littoralis",-20.464119,-40.376085,sig,ok,,,,"centroide de municipio","Doliocarpus littoralis (Kubitzki) Fraga & Stehmann",true,valid,no,no,native,valid,"Tomás Amorim ; Eduardo Fernandez",
urn:occurrence:ea3daa56-f0d3-48f8-9cd6-916a51410bf2,Eriocaulaceae,ERIOCAULACEAE,"Paepalanthus macaheesis Koern.","Paepalanthus macaheesis",-21.697243,-43.897381,coletor,ok,"Fernanda Wimmer",,,,"Paepalanthus macaheesis Koern.",true,valid,no,no,native,valid,"Fernanda Wimmer ; Marcelo Trovó Lopes de Oliveira",
