family,scientificName,threat,incidence,timing,decline
MELASTOMATACEAE,"Cambessedesia cambessedesioides","7.1.1 Increase in fire frequency/intensity",regional,present,habitat;occupancy
MELASTOMATACEAE,"Cambessedesia pityrophylla","3.2 Mining & quarrying",regional,past,locality;habitat;occupancy;occurrence
MELASTOMATACEAE,"Cambessedesia pityrophylla","1.2 Commercial & industrial areas",regional,past;present;future,locality;occupancy
MELASTOMATACEAE,"Cambessedesia pityrophylla","2 Agriculture & aquaculture",regional,present,habitat;occupancy
MELASTOMATACEAE,"Cambessedesia salviifolia","3.2 Mining & quarrying",regional,past,locality;habitat;occupancy;occurrence
MELASTOMATACEAE,"Cambessedesia salviifolia","2 Agriculture & aquaculture",regional,present,habitat;occupancy
MELASTOMATACEAE,"Cambessedesia semidecandra","8.1 Invasive non-native/alien species/diseases",regional,present,habitat
MELASTOMATACEAE,"Cambessedesia semidecandra","7.1.1 Increase in fire frequency/intensity",regional,present,habitat;occupancy
MELASTOMATACEAE,"Cambessedesia semidecandra","1.3 Tourism & recreation areas",regional,present,habitat
CUCURBITACEAE,"Cayaponia rugosa","2.1.3 Agro-industry farming",regional,present;future,"habitat;occupancy;mature individuals"
CUCURBITACEAE,"Cayaponia rugosa","2.3.3 Agro-industry grazing, ranching or farming",regional,present;future,"habitat;occupancy;mature individuals"
CUCURBITACEAE,"Cayaponia rugosa","7.1.1 Increase in fire frequency/intensity",regional,present;future,"habitat;occupancy;mature individuals"
MELASTOMATACEAE,"Chaetostoma flavum","2 Agriculture & aquaculture",regional,present,habitat;occupancy
MELASTOMATACEAE,"Chaetostoma flavum","7.1.1 Increase in fire frequency/intensity",regional,present,habitat;occupancy
MELASTOMATACEAE,"Chaetostoma flavum","3.2 Mining & quarrying",local,past;present;future,locality;habitat;occupancy;occurrence
MELASTOMATACEAE,"Chaetostoma inerme","1.3 Tourism & recreation areas",local,present,habitat
MELASTOMATACEAE,"Chaetostoma scoparium","2.1.3 Agro-industry farming",regional,present,habitat;occupancy
MELASTOMATACEAE,"Chaetostoma scoparium","2.3 Livestock farming & ranching",regional,present,habitat;occupancy
MELASTOMATACEAE,"Chaetostoma scoparium","7.1.1 Increase in fire frequency/intensity",regional,present,habitat;occupancy
MELASTOMATACEAE,"Chaetostoma selagineum","3.2 Mining & quarrying",local,present,habitat;occupancy
FABACEAE,"Chamaecrista adamantina","2 Agriculture & aquaculture",regional,present,habitat
FABACEAE,"Chamaecrista adamantina","3.2 Mining & quarrying",regional,past,habitat
FABACEAE,"Chamaecrista adamantina","5.2 Gathering terrestrial plants",regional,present,"mature individuals"
FABACEAE,"Chamaecrista altoana","7.1.1 Increase in fire frequency/intensity",regional,present,occupancy
FABACEAE,"Chamaecrista altoana","8 Invasive & other problematic species, genes & diseases",regional,present,occupancy
FABACEAE,"Chamaecrista altoana","1.3 Tourism & recreation areas",regional,present,occupancy
FABACEAE,"Chamaecrista altoana","2.3 Livestock farming & ranching",regional,present,habitat;occupancy
FABACEAE,"Chamaecrista altoana","3.2 Mining & quarrying",regional,past;present,habitat
FABACEAE,"Chamaecrista altoana","2.1 Annual & perennial non-timber crops",regional,present;future,habitat
FABACEAE,"Chamaecrista caiapo","2 Agriculture & aquaculture",regional,present,
FABACEAE,"Chamaecrista caracensis","3.2 Mining & quarrying",regional,present;future,habitat;occupancy;occurrence
FABACEAE,"Chamaecrista caracensis","2.2 Wood & pulp plantations",regional,present,habitat
FABACEAE,"Chamaecrista caracensis","1.3 Tourism & recreation areas",regional,present,occupancy
FABACEAE,"Chamaecrista catapodia","2 Agriculture & aquaculture",regional,present,
FABACEAE,"Chamaecrista catapodia","3.2 Mining & quarrying",regional,past,
FABACEAE,"Chamaecrista catapodia","5.2 Gathering terrestrial plants",local,present,
FABACEAE,"Chamaecrista catiarae","2 Agriculture & aquaculture",regional,present,
FABACEAE,"Chamaecrista centiflora","2 Agriculture & aquaculture",regional,present,habitat
FABACEAE,"Chamaecrista centiflora","3.2 Mining & quarrying",regional,past,habitat
FABACEAE,"Chamaecrista centiflora","5.2 Gathering terrestrial plants",regional,present,"occupancy;mature individuals"
FABACEAE,"Chamaecrista coradinii","2 Agriculture & aquaculture",regional,present,habitat
FABACEAE,"Chamaecrista coradinii","11.3 Temperature extremes",regional,present;future,habitat
FABACEAE,"Chamaecrista coriacea","2 Agriculture & aquaculture",regional,present,
FABACEAE,"Chamaecrista deltoidea","8.1 Invasive non-native/alien species/diseases",regional,present,
FABACEAE,"Chamaecrista deltoidea","7.1.1 Increase in fire frequency/intensity",regional,present,
FABACEAE,"Chamaecrista deltoidea","1.3 Tourism & recreation areas",regional,,
FABACEAE,"Chamaecrista dumalis","2 Agriculture & aquaculture",regional,present,habitat
FABACEAE,"Chamaecrista dumalis","11.3 Temperature extremes",regional,present;future,habitat
FABACEAE,"Chamaecrista dumalis","1.1 Housing & urban areas",regional,present,habitat
FABACEAE,"Chamaecrista ericifolia","1.3 Tourism & recreation areas",regional,present,occupancy
FABACEAE,"Chamaecrista ericifolia","2.2 Wood & pulp plantations",regional,present,occupancy
FABACEAE,"Chamaecrista ericifolia","2.3 Livestock farming & ranching",regional,present,habitat
FABACEAE,"Chamaecrista ericifolia","8.1.2 Named species",regional,present,occupancy
FABACEAE,"Chamaecrista fuscescens","2 Agriculture & aquaculture",regional,present,habitat;occupancy
FABACEAE,"Chamaecrista geraldii","2 Agriculture & aquaculture",regional,present,habitat
FABACEAE,"Chamaecrista geraldii","3.2 Mining & quarrying",regional,past,habitat
FABACEAE,"Chamaecrista geraldii","5.2 Gathering terrestrial plants",regional,present,"mature individuals;occupancy"
FABACEAE,"Chamaecrista gumminans","2 Agriculture & aquaculture",regional,present,habitat;occupancy
FABACEAE,"Chamaecrista gumminans","3.2 Mining & quarrying",regional,past;present,habitat;occupancy
FABACEAE,"Chamaecrista gumminans","5.2 Gathering terrestrial plants",local,present,
FABACEAE,"Chamaecrista gymnothyrsa","7.1.1 Increase in fire frequency/intensity",regional,present,occupancy
FABACEAE,"Chamaecrista gymnothyrsa","2.3 Livestock farming & ranching",regional,present,habitat;occupancy
FABACEAE,"Chamaecrista gymnothyrsa","3.2 Mining & quarrying",regional,past;present,occupancy;habitat
FABACEAE,"Chamaecrista gymnothyrsa","2 Agriculture & aquaculture",regional,present,
FABACEAE,"Chamaecrista gymnothyrsa","1.3 Tourism & recreation areas",regional,present,habitat
FABACEAE,"Chamaecrista hatschbachii","7.1.1 Increase in fire frequency/intensity",regional,present,"occupancy;mature individuals"
FABACEAE,"Chamaecrista hatschbachii","2 Agriculture & aquaculture",regional,present,habitat;occupancy
FABACEAE,"Chamaecrista itabiritoana","2 Agriculture & aquaculture",regional,present,habitat
FABACEAE,"Chamaecrista itabiritoana","3.2 Mining & quarrying",regional,past;present,habitat
FABACEAE,"Chamaecrista itabiritoana","7.1.1 Increase in fire frequency/intensity",regional,present,habitat
FABACEAE,"Chamaecrista itabiritoana","2.3 Livestock farming & ranching",regional,present,habitat
FABACEAE,"Chamaecrista itabiritoana","8 Invasive & other problematic species, genes & diseases",regional,present,occupancy
FABACEAE,"Chamaecrista ixodes","2 Agriculture & aquaculture",regional,present,habitat
FABACEAE,"Chamaecrista ixodes","7.1.1 Increase in fire frequency/intensity",regional,present,
FABACEAE,"Chamaecrista ixodes","1.3 Tourism & recreation areas",regional,present,
FABACEAE,"Chamaecrista ixodes","2.2 Wood & pulp plantations",regional,present,habitat
FABACEAE,"Chamaecrista ixodes","8 Invasive & other problematic species, genes & diseases",regional,present,occupancy
FABACEAE,"Chamaecrista lavradioides","7.1.1 Increase in fire frequency/intensity",regional,present,occupancy
FABACEAE,"Chamaecrista lavradioides","8 Invasive & other problematic species, genes & diseases",regional,present,occupancy
FABACEAE,"Chamaecrista lavradioides","2.3 Livestock farming & ranching",regional,present,habitat
FABACEAE,"Chamaecrista lavradioides","3.2 Mining & quarrying",regional,past;present,occupancy;habitat
FABACEAE,"Chamaecrista lavradioides","2 Agriculture & aquaculture",regional,present,habitat
FABACEAE,"Chamaecrista leucopilis","7.1.1 Increase in fire frequency/intensity",regional,present,occupancy
FABACEAE,"Chamaecrista leucopilis","1.3 Tourism & recreation areas",regional,present,occupancy
FABACEAE,"Chamaecrista leucopilis","2.3 Livestock farming & ranching",regional,present,habitat
FABACEAE,"Chamaecrista leucopilis","3.2 Mining & quarrying",regional,past;present,habitat
FABACEAE,"Chamaecrista leucopilis","8.1 Invasive non-native/alien species/diseases",regional,present,occupancy
FABACEAE,"Chamaecrista macedoi","2.2 Wood & pulp plantations",regional,present,habitat
FABACEAE,"Chamaecrista macedoi","2 Agriculture & aquaculture",regional,present;future,habitat
FABACEAE,"Chamaecrista ochrosperma","2 Agriculture & aquaculture",regional,present;future,habitat
FABACEAE,"Chamaecrista ochrosperma","7.1.1 Increase in fire frequency/intensity",regional,present,"mature individuals;occupancy"
FABACEAE,"Chamaecrista ochrosperma","8 Invasive & other problematic species, genes & diseases",regional,present,occupancy
FABACEAE,"Chamaecrista ochrosperma","2.3 Livestock farming & ranching",regional,present,habitat
FABACEAE,"Chamaecrista pachyclada","2 Agriculture & aquaculture",regional,present;future,habitat
FABACEAE,"Chamaecrista pachyclada","2.3 Livestock farming & ranching",regional,present;future,habitat
FABACEAE,"Chamaecrista pachyclada","8 Invasive & other problematic species, genes & diseases",regional,present;future,
FABACEAE,"Chamaecrista pachyclada","7.1.1 Increase in fire frequency/intensity",regional,present,"mature individuals"
FABACEAE,"Chamaecrista phyllostachya","2 Agriculture & aquaculture",regional,present,habitat
FABACEAE,"Chamaecrista phyllostachya","2.2 Wood & pulp plantations",regional,present,habitat
FABACEAE,"Chamaecrista phyllostachya","7.1.1 Increase in fire frequency/intensity",regional,present,"mature individuals"
FABACEAE,"Chamaecrista pilicarpa","2.2 Wood & pulp plantations",regional,present;present,habitat
FABACEAE,"Chamaecrista pilicarpa","1.3 Tourism & recreation areas",regional,present,occupancy
FABACEAE,"Chamaecrista polymorpha","7.1.1 Increase in fire frequency/intensity",regional,present,occupancy
FABACEAE,"Chamaecrista polymorpha","2.3 Livestock farming & ranching",regional,present,habitat
FABACEAE,"Chamaecrista polymorpha","8 Invasive & other problematic species, genes & diseases",regional,present,occupancy
FABACEAE,"Chamaecrista polymorpha","3.2 Mining & quarrying",regional,past;present,habitat
FABACEAE,"Chamaecrista polymorpha","1.3 Tourism & recreation areas",regional,present,"mature individuals"
FABACEAE,"Chamaecrista psoraleopsis","1.3 Tourism & recreation areas",regional,present,
FABACEAE,"Chamaecrista psoraleopsis","2.3 Livestock farming & ranching",regional,present,habitat
FABACEAE,"Chamaecrista psoraleopsis","3.2 Mining & quarrying",regional,present,habitat
FABACEAE,"Chamaecrista psoraleopsis","7.1.1 Increase in fire frequency/intensity",regional,present,"mature individuals"
FABACEAE,"Chamaecrista psoraleopsis","2 Agriculture & aquaculture",regional,present;future,habitat
FABACEAE,"Chamaecrista simplifacta","2 Agriculture & aquaculture",regional,present,habitat
FABACEAE,"Chamaecrista simplifacta","3.2 Mining & quarrying",regional,past;present,habitat
FABACEAE,"Chamaecrista simplifacta","5.2 Gathering terrestrial plants",regional,present,"mature individuals"
FABACEAE,"Chamaecrista vauthieri","8 Invasive & other problematic species, genes & diseases",regional,present,occupancy
FABACEAE,"Chamaecrista vauthieri","7.1 Fire & fire suppression",regional,present,"mature individuals;occupancy"
FABACEAE,"Chamaecrista vauthieri","1.3 Tourism & recreation areas",regional,present,"mature individuals"
FABACEAE,"Chamaecrista virginis","2 Agriculture & aquaculture",regional,present,habitat
ASTERACEAE,"Chrysolaena dusenii","12.1 Other threat",regional,present,habitat;occupancy
CACTACEAE,"Cipocereus pleurocarpus","8.1.2 Named species",local,present,habitat
CACTACEAE,"Cipocereus pleurocarpus","1.3 Tourism & recreation areas",local,present,habitat
CACTACEAE,"Cipocereus pleurocarpus","7.1 Fire & fire suppression",local,present,"habitat;mature individuals"
POLYGONACEAE,"Coccoloba cereifera","8.1 Invasive non-native/alien species/diseases",regional,present,habitat
POLYGONACEAE,"Coccoloba cereifera","7.1.1 Increase in fire frequency/intensity",regional,present,habitat;occupancy
POLYGONACEAE,"Coccoloba cereifera","1.3 Tourism & recreation areas",regional,present,habitat
POLYGONACEAE,"Coccoloba cereifera","3.2 Mining & quarrying",regional,past;present;future,locality;habitat;occupancy;occurrence
POLYGONACEAE,"Coccoloba cereifera","2.2 Wood & pulp plantations",regional,present,habitat;occupancy
ERIOCAULACEAE,"Comanthera cipoensis","1.3 Tourism & recreation areas",regional,past;present,locality;habitat
ERIOCAULACEAE,"Comanthera cipoensis","4.1 Roads & railroads",regional,past;present;future,locality;habitat
ERIOCAULACEAE,"Comanthera cipoensis","8.1 Invasive non-native/alien species/diseases",local,present,occurrence
ERIOCAULACEAE,"Comanthera cipoensis","5.2 Gathering terrestrial plants",regional,present,occupancy
ERIOCAULACEAE,"Comanthera cipoensis","7.1.1 Increase in fire frequency/intensity",regional,past;present;future,habitat
ERIOCAULACEAE,"Comanthera circinnata","1.3 Tourism & recreation areas",regional,past;present;future,locality;habitat
ERIOCAULACEAE,"Comanthera circinnata","8.1 Invasive non-native/alien species/diseases",regional,present,locality;habitat;occupancy
ERIOCAULACEAE,"Comanthera circinnata","5.2 Gathering terrestrial plants",regional,past;present,occurrence
ERIOCAULACEAE,"Comanthera circinnata","7.1.1 Increase in fire frequency/intensity",regional,past;present;future,habitat
ERIOCAULACEAE,"Comanthera curralensis","4.1 Roads & railroads",regional,past;present;future,habitat
ERIOCAULACEAE,"Comanthera curralensis","7.1.1 Increase in fire frequency/intensity",regional,past;present,habitat
ERIOCAULACEAE,"Comanthera curralensis","9.4 Garbage & solid waste",local,past;present,habitat
ERIOCAULACEAE,"Comanthera curralensis","2.3.2 Small-holder grazing, ranching or farming",regional,past;present,habitat
ERIOCAULACEAE,"Comanthera curralensis","2.1 Annual & perennial non-timber crops",regional,,
ERIOCAULACEAE,"Comanthera curralensis","1.3 Tourism & recreation areas",regional,past;present;future,locality;habitat
ERIOCAULACEAE,"Comanthera floccosa","2.1.3 Agro-industry farming",regional,past;present;future,locality;habitat
ERIOCAULACEAE,"Comanthera floccosa","2.3.2 Small-holder grazing, ranching or farming",regional,past;present,locality;habitat
ERIOCAULACEAE,"Comanthera hatschbachii","9.4 Garbage & solid waste",local,past;present,locality;habitat
ERIOCAULACEAE,"Comanthera hatschbachii","7.1.1 Increase in fire frequency/intensity",regional,past;present,habitat
ERIOCAULACEAE,"Comanthera hatschbachii","2.3.2 Small-holder grazing, ranching or farming",regional,past;present,habitat
ERIOCAULACEAE,"Comanthera hatschbachii","2.1.4 Scale Unknown/Unrecorded",local,present,habitat
ERIOCAULACEAE,"Comanthera hatschbachii","2.3.4 Scale Unknown/Unrecorded",local,present,habitat
ERIOCAULACEAE,"Comanthera hatschbachii","1.2 Commercial & industrial areas",local,present,locality;habitat
MELASTOMATACEAE,"Comolia edmundoi","2 Agriculture & aquaculture",regional,present,habitat;occupancy
MELASTOMATACEAE,"Comolia edmundoi","3.2 Mining & quarrying",regional,past;present,locality;habitat;occupancy;occurrence
FABACEAE,"Crotalaria goiasensis","3.2 Mining & quarrying",regional,present,habitat
FABACEAE,"Crotalaria goiasensis","2 Agriculture & aquaculture",regional,past;present,habitat
FABACEAE,"Crotalaria goiasensis","7.1 Fire & fire suppression",regional,present,"mature individuals"
FABACEAE,"Crotalaria goiasensis","1.1 Housing & urban areas",regional,present;future,habitat
FABACEAE,"Crotalaria goiasensis","8 Invasive & other problematic species, genes & diseases",regional,present,occupancy
FABACEAE,"Crotalaria goiasensis","1.3 Tourism & recreation areas",regional,present,"mature individuals;occupancy"
FABACEAE,"Crotalaria irwinii","2 Agriculture & aquaculture",regional,present;future,habitat
FABACEAE,"Crotalaria irwinii","7.1.1 Increase in fire frequency/intensity",regional,present,"mature individuals;occupancy"
