family,scientificName,habitat
APIACEAE,"Eryngium sanguisorba","3.6 Subtropical/Tropical Moist"
APIACEAE,"Eryngium sanguisorba","3.7 Subtropical/Tropical High Altitude"
APIACEAE,"Eryngium sanguisorba","4.6 Subtropical/Tropical Seasonally Wet/Flooded Lowland"
APIACEAE,"Eryngium sanguisorba","4.7 Subtropical/Tropical High Altitude"
APIACEAE,"Eryngium sanguisorba","4.5 Subtropical/Tropical Dry Lowland"
APIACEAE,"Eryngium scirpinum","4.7 Subtropical/Tropical High Altitude"
APIACEAE,"Eryngium scirpinum","3.7 Subtropical/Tropical High Altitude"
APIACEAE,"Eryngium smithii","3.7 Subtropical/Tropical High Altitude"
APIACEAE,"Eryngium stenophyllum","4.6 Subtropical/Tropical Seasonally Wet/Flooded Lowland"
APIACEAE,"Eryngium stenophyllum","4.7 Subtropical/Tropical High Altitude"
APIACEAE,"Eryngium stenophyllum","3.6 Subtropical/Tropical Moist"
APIACEAE,"Eryngium stenophyllum","3.7 Subtropical/Tropical High Altitude"
APIACEAE,"Eryngium urbanianum","3.7 Subtropical/Tropical High Altitude"
APIACEAE,"Eryngium zosterifolium","3.7 Subtropical/Tropical High Altitude"
APIACEAE,"Eryngium zosterifolium","4.6 Subtropical/Tropical Seasonally Wet/Flooded Lowland"
APIACEAE,"Lilaeopsis brasiliensis","1.8 Subtropical/Tropical Swamp"
APIACEAE,"Lilaeopsis brasiliensis","5 Wetlands (inland)"
APIACEAE,"Lilaeopsis brasiliensis","4.7 Subtropical/Tropical High Altitude"
APIACEAE,"Lilaeopsis brasiliensis","13.3 Coastal Sand Dunes"
APIACEAE,"Spananthe paniculata","1.5 Subtropical/Tropical Dry"
APIACEAE,"Spananthe paniculata","1.6 Subtropical/Tropical Moist Lowland"
APIACEAE,"Spananthe paniculata","2.1 Dry Savanna"
APIACEAE,"Spananthe paniculata","2.2 Moist Savana"
APIACEAE,"Spananthe paniculata","3.5 Subtropical/Tropical Dry"
APIACEAE,"Spananthe paniculata","3.6 Subtropical/Tropical Moist"
APIACEAE,"Spananthe paniculata","4.5 Subtropical/Tropical Dry Lowland"
APOCYNACEAE,"Ditassa longisepala","3.7 Subtropical/Tropical High Altitude"
APOCYNACEAE,"Mandevilla coccinea","3.7 Subtropical/Tropical High Altitude"
APOCYNACEAE,"Matelea bahiensis","1.7 Subtropical/Tropical Mangrove Vegetation Above High Tide Level"
APOCYNACEAE,"Oxypetalum regnellii","3.7 Subtropical/Tropical High Altitude"
AQUIFOLIACEAE,"Ilex auricula","2.1 Dry Savanna"
ARACEAE,"Anthurium bromelicola","3.5 Subtropical/Tropical Dry"
ARACEAE,"Anthurium coriaceum","1.6 Subtropical/Tropical Moist Lowland"
ARACEAE,"Anthurium coriaceum","6 Rocky Areas [e.g. inland cliffs, mountain peaks]"
ARACEAE,"Anthurium coriaceum","1.5 Subtropical/Tropical Dry"
ARACEAE,"Anthurium fontellanus","1.9 Subtropical/Tropical Moist Montane"
ARACEAE,"Anthurium ianthinopodum","1.5 Subtropical/Tropical Dry"
ARACEAE,"Anthurium ianthinopodum","1.6 Subtropical/Tropical Moist Lowland"
ARACEAE,"Anthurium jilekii","1.9 Subtropical/Tropical Moist Montane"
ARACEAE,"Anthurium jilekii","1.6 Subtropical/Tropical Moist Lowland"
ARACEAE,"Anthurium jureianum","1.6 Subtropical/Tropical Moist Lowland"
ARACEAE,"Anthurium kunthii","1.6 Subtropical/Tropical Moist Lowland"
ARACEAE,"Anthurium longifolium","1.9 Subtropical/Tropical Moist Montane"
ARACEAE,"Anthurium longifolium","1.5 Subtropical/Tropical Dry"
ARACEAE,"Anthurium luschnathianum","1.6 Subtropical/Tropical Moist Lowland"
ARACEAE,"Anthurium luschnathianum","1.5 Subtropical/Tropical Dry"
ARACEAE,"Anthurium organense","1.9 Subtropical/Tropical Moist Montane"
ARACEAE,"Anthurium organense","4.7 Subtropical/Tropical High Altitude"
ARACEAE,"Anthurium organense","3.7 Subtropical/Tropical High Altitude"
ARACEAE,"Anthurium parasiticum","1.5 Subtropical/Tropical Dry"
ARACEAE,"Anthurium parasiticum","1.6 Subtropical/Tropical Moist Lowland"
ARACEAE,"Anthurium parvum","1.9 Subtropical/Tropical Moist Montane"
ARACEAE,"Dieffenbachia aglaonematifolia","1.5 Subtropical/Tropical Dry"
ARACEAE,"Dracontioides desciscens","3.5 Subtropical/Tropical Dry"
ARACEAE,"Dracontioides desciscens","1.5 Subtropical/Tropical Dry"
ARACEAE,"Heteropsis flexuosa","1.6 Subtropical/Tropical Moist Lowland"
ARACEAE,"Heteropsis spruceana","1.6 Subtropical/Tropical Moist Lowland"
ARACEAE,"Lemna valdiviana","5 Wetlands (inland)"
ARACEAE,"Philodendron fragile","1.9 Subtropical/Tropical Moist Montane"
ARACEAE,"Philodendron hatschbachii","1.9 Subtropical/Tropical Moist Montane"
ARACEAE,"Philodendron missionum","1.6 Subtropical/Tropical Moist Lowland"
ARACEAE,"Philodendron spiritus-sancti","1.9 Subtropical/Tropical Moist Montane"
ARACEAE,"Stenospermation ulei","1.9 Subtropical/Tropical Moist Montane"
ARACEAE,"Taccarum peregrinum","1.6 Subtropical/Tropical Moist Lowland"
ARACEAE,"Taccarum peregrinum","1.5 Subtropical/Tropical Dry"
ARALIACEAE,"Aralia warmingiana","1.5 Subtropical/Tropical Dry"
ARALIACEAE,"Aralia warmingiana","1.6 Subtropical/Tropical Moist Lowland"
ARALIACEAE,"Dendropanax cuneatus","1.6 Subtropical/Tropical Moist Lowland"
ARALIACEAE,"Dendropanax cuneatus","1.8 Subtropical/Tropical Swamp"
ARALIACEAE,"Hydrocotyle exigua","1.9 Subtropical/Tropical Moist Montane"
ARALIACEAE,"Hydrocotyle exigua","4.7 Subtropical/Tropical High Altitude"
ARALIACEAE,"Hydrocotyle exigua","4.6 Subtropical/Tropical Seasonally Wet/Flooded Lowland"
ARALIACEAE,"Hydrocotyle exigua","1.6 Subtropical/Tropical Moist Lowland"
ARALIACEAE,"Hydrocotyle langsdorffii","1.6 Subtropical/Tropical Moist Lowland"
ARALIACEAE,"Hydrocotyle pusilla","1.6 Subtropical/Tropical Moist Lowland"
ARALIACEAE,"Hydrocotyle pusilla","1.9 Subtropical/Tropical Moist Montane"
ARALIACEAE,"Hydrocotyle pusilla","2.2 Moist Savana"
ARALIACEAE,"Hydrocotyle pusilla","3.6 Subtropical/Tropical Moist"
ARALIACEAE,"Hydrocotyle pusilla","3.7 Subtropical/Tropical High Altitude"
ARALIACEAE,"Oreopanax capitatus","1.6 Subtropical/Tropical Moist Lowland"
ARALIACEAE,"Oreopanax fulvus","1.9 Subtropical/Tropical Moist Montane"
ARALIACEAE,"Schefflera aurata","1.6 Subtropical/Tropical Moist Lowland"
ARALIACEAE,"Schefflera calva","1.5 Subtropical/Tropical Dry"
ARALIACEAE,"Schefflera calva","1.6 Subtropical/Tropical Moist Lowland"
ARALIACEAE,"Schefflera calva","2.2 Moist Savana"
ARALIACEAE,"Schefflera calva","3.6 Subtropical/Tropical Moist"
ARALIACEAE,"Schefflera gardneri","3.7 Subtropical/Tropical High Altitude"
ARALIACEAE,"Schefflera gardneri","4.7 Subtropical/Tropical High Altitude"
ARALIACEAE,"Schefflera gardneri","3.5 Subtropical/Tropical Dry"
ARALIACEAE,"Schefflera gardneri","4.5 Subtropical/Tropical Dry Lowland"
ARALIACEAE,"Schefflera glaziovii","3.7 Subtropical/Tropical High Altitude"
ARALIACEAE,"Schefflera sprucei","1.6 Subtropical/Tropical Moist Lowland"
ARALIACEAE,"Schefflera sprucei","1.8 Subtropical/Tropical Swamp"
ARALIACEAE,"Schefflera succinea","1.9 Subtropical/Tropical Moist Montane"
ARALIACEAE,"Schefflera varisiana","1.9 Subtropical/Tropical Moist Montane"
ARALIACEAE,"Schefflera varisiana","3.7 Subtropical/Tropical High Altitude"
ARALIACEAE,"Schefflera varisiana","1.6 Subtropical/Tropical Moist Lowland"
ARAUCARIACEAE,"Araucaria angustifolia","1.9 Subtropical/Tropical Moist Montane"
ARAUCARIACEAE,"Araucaria angustifolia","4 Grassland"
ARECACEAE,"Acrocomia hassleri","3.6 Subtropical/Tropical Moist"
ARECACEAE,"Acrocomia hassleri","3.5 Subtropical/Tropical Dry"
ARECACEAE,"Aiphanes ulei","1.6 Subtropical/Tropical Moist Lowland"
ARECACEAE,"Aiphanes ulei","1.5 Subtropical/Tropical Dry"
ARECACEAE,"Allagoptera arenaria","13.3 Coastal Sand Dunes"
ARECACEAE,"Allagoptera brevicalyx","13.3 Coastal Sand Dunes"
ARECACEAE,"Allagoptera brevicalyx","1.7 Subtropical/Tropical Mangrove Vegetation Above High Tide Level"
ARECACEAE,"Attalea barreirensis","2 Savanna"
ARECACEAE,"Attalea brasiliensis","2.1 Dry Savanna"
ARECACEAE,"Attalea funifera","13 Marine Coastal/Supratidal"
ARECACEAE,"Attalea phalerata","2.2 Moist Savana"
ARECACEAE,"Attalea phalerata","3.5 Subtropical/Tropical Dry"
ARECACEAE,"Attalea phalerata","3.6 Subtropical/Tropical Moist"
ARECACEAE,"Attalea phalerata","1.5 Subtropical/Tropical Dry"
ARECACEAE,"Bactris hatschbachii","1.6 Subtropical/Tropical Moist Lowland"
ARECACEAE,"Bactris pickelii","1.6 Subtropical/Tropical Moist Lowland"
ARECACEAE,"Bactris pickelii","1.7 Subtropical/Tropical Mangrove Vegetation Above High Tide Level"
ARECACEAE,"Butia archeri","3.7 Subtropical/Tropical High Altitude"
ARECACEAE,"Butia archeri","3.5 Subtropical/Tropical Dry"
ARECACEAE,"Butia archeri","3.6 Subtropical/Tropical Moist"
ARECACEAE,"Butia eriospatha","4 Grassland"
ARECACEAE,"Butia eriospatha","4.7 Subtropical/Tropical High Altitude"
ARECACEAE,"Butia leiospatha","2 Savanna"
ARECACEAE,"Butia microspadix","2 Savanna"
ARECACEAE,"Butia microspadix","3.6 Subtropical/Tropical Moist"
ARECACEAE,"Butia purpurascens","3.5 Subtropical/Tropical Dry"
ARECACEAE,"Euterpe edulis","1.9 Subtropical/Tropical Moist Montane"
ARECACEAE,"Euterpe edulis","1.5 Subtropical/Tropical Dry"
ARECACEAE,"Itaya amicorum","1.6 Subtropical/Tropical Moist Lowland"
ARECACEAE,"Itaya amicorum","1.8 Subtropical/Tropical Swamp"
ARECACEAE,"Lytocaryum insigne","1.9 Subtropical/Tropical Moist Montane"
ARECACEAE,"Lytocaryum insigne","1.5 Subtropical/Tropical Dry"
ARECACEAE,"Mauritia carana","1.6 Subtropical/Tropical Moist Lowland"
ARECACEAE,"Prestoea tenuiramosa","1.9 Subtropical/Tropical Moist Montane"
ARECACEAE,"Syagrus botryophora","1.6 Subtropical/Tropical Moist Lowland"
ARECACEAE,"Syagrus pseudococos","1.7 Subtropical/Tropical Mangrove Vegetation Above High Tide Level"
ARECACEAE,"Syagrus pseudococos","1.9 Subtropical/Tropical Moist Montane"
ARECACEAE,"Syagrus romanzoffiana","1.6 Subtropical/Tropical Moist Lowland"
ARECACEAE,"Syagrus romanzoffiana","3.6 Subtropical/Tropical Moist"
ARECACEAE,"Syagrus romanzoffiana","3.5 Subtropical/Tropical Dry"
ARECACEAE,"Syagrus schizophylla","1.6 Subtropical/Tropical Moist Lowland"
ARECACEAE,"Trithrinax brasiliensis","1.6 Subtropical/Tropical Moist Lowland"
ARECACEAE,"Trithrinax brasiliensis","5.4 Bogs, Marshes, Swamps, Fens, Peatlands"
ARISTOLOCHIACEAE,"Aristolochia curviflora","1.6 Subtropical/Tropical Moist Lowland"
ARISTOLOCHIACEAE,"Aristolochia cymbifera","1.6 Subtropical/Tropical Moist Lowland"
ARISTOLOCHIACEAE,"Aristolochia cymbifera","1.5 Subtropical/Tropical Dry"
ARISTOLOCHIACEAE,"Aristolochia hypoglauca","1.6 Subtropical/Tropical Moist Lowland"
ARISTOLOCHIACEAE,"Aristolochia labiata","1.9 Subtropical/Tropical Moist Montane"
ARISTOLOCHIACEAE,"Aristolochia labiata","2 Savanna"
ARISTOLOCHIACEAE,"Aristolochia labiata","1.5 Subtropical/Tropical Dry"
ARISTOLOCHIACEAE,"Aristolochia labiata","4 Grassland"
ARISTOLOCHIACEAE,"Aristolochia odora","1.6 Subtropical/Tropical Moist Lowland"
ARISTOLOCHIACEAE,"Aristolochia wendeliana","2.1 Dry Savanna"
ASPLENIACEAE,"Asplenium beckeri","3 Shrubland"
ASPLENIACEAE,"Asplenium lacinulatum","1.5 Subtropical/Tropical Dry"
ASPLENIACEAE,"Asplenium lacinulatum","3.5 Subtropical/Tropical Dry"
ASPLENIACEAE,"Asplenium lacinulatum","1.6 Subtropical/Tropical Moist Lowland"
ASPLENIACEAE,"Asplenium praemorsum","1.9 Subtropical/Tropical Moist Montane"
ASTERACEAE,"Acmella pusilla","Grassland - Subtropical/Tropical Seasonally Wet/Flooded"
ASTERACEAE,"Acmella serratifolia","Grassland - Subtropical/Tropical Seasonally Wet/Flooded"
ASTERACEAE,"Acmella serratifolia","Forest - Subtropical/Tropical Moist Lowland"
ASTERACEAE,"Acritopappus catolesensis","Forest - Subtropical/Tropical Moist Montane"
ASTERACEAE,"Acritopappus catolesensis","Savanna - Dry"
ASTERACEAE,"Acritopappus connatifolius","Grassland - Subtropical/Tropical High Altitude"
ASTERACEAE,"Acritopappus irwinii","Savanna - Dry"
ASTERACEAE,"Acritopappus irwinii","Rocky areas"
ASTERACEAE,"Acritopappus pintoi","Forest - Subtropical/Tropical Moist Montane"
ASTERACEAE,"Acritopappus pintoi","Rocky areas"
ASTERACEAE,"Agrianthus almasensis","Grassland - Subtropical/Tropical High Altitude"
ASTERACEAE,"Agrianthus almasensis","Rocky areas"
ASTERACEAE,"Agrianthus giuliettiae","Grassland - Subtropical/Tropical High Altitude"
ASTERACEAE,"Agrianthus giuliettiae","Rocky areas"
ASTERACEAE,"Anteremanthus hatschbachii","Grassland - Subtropical/Tropical High Altitude"
ASTERACEAE,"Anteremanthus hatschbachii","Rocky areas"
ASTERACEAE,"Aspilia almasensis","Savanna - Dry"
ASTERACEAE,"Aspilia almasensis","Grassland - Subtropical/Tropical High Altitude"
ASTERACEAE,"Aspilia almasensis","Rocky areas"
ASTERACEAE,"Aspilia attenuata","Savanna Moist"
ASTERACEAE,"Aspilia attenuata","Grassland - Subtropical/Tropical High Altitude"
ASTERACEAE,"Aspilia attenuata","Rocky areas"
ASTERACEAE,"Aspilia clausseniana","Savanna - Dry"
ASTERACEAE,"Aspilia cordifolia","Grassland - Subtropical/Tropical High Altitude"
ASTERACEAE,"Aspilia cordifolia","Rocky areas"
ASTERACEAE,"Aspilia cylindrocephala","Grassland - Subtropical/Tropical High Altitude"
ASTERACEAE,"Aspilia cylindrocephala","Rocky areas"
ASTERACEAE,"Aspilia cylindrocephala","Savanna - Moist"
ASTERACEAE,"Aspilia floribunda","2.2 Savanna - Moist"
ASTERACEAE,"Aspilia floribunda","2.1 Dry Savanna"
ASTERACEAE,"Aspilia floribunda","4.7 Grassland - Subtropical/Tropical High Altitude"
ASTERACEAE,"Aspilia floribunda","5.4 Bogs, Marshes, Swamps, Fens, Peatlands"
ASTERACEAE,"Aspilia grazielae","6 Rocky Areas"
ASTERACEAE,"Aspilia grazielae","2.2 Moist Savana"
ASTERACEAE,"Aspilia paraensis","2.2 Moist Savana"
ASTERACEAE,"Aspilia paraensis","1.5 Subtropical/Tropical Dry Forest"
ASTERACEAE,"Aspilia pohlii","2.2 Moist Savana"
ASTERACEAE,"Aspilia procumbens","2.1 Dry Savanna"
ASTERACEAE,"Aspilia procumbens","1.5 Subtropical/Tropical Dry"
ASTERACEAE,"Aspilia procumbens","13.3 Coastal Sand Dunes"
ASTERACEAE,"Aspilia procumbens","4.7 Subtropical/Tropical High Altitude"
ASTERACEAE,"Aspilia silphioides","5.3 Wetlands (inland) - Shrub Dominated Wetlands"
ASTERACEAE,"Austrocritonia angulicaulis","1.9 Forest - Subtropical/Tropical Moist Montane"
ASTERACEAE,"Austroeupatorium rosmarinaceum","4.7 Grassland - Subtropical/Tropical High Altitude"
ASTERACEAE,"Baccharis brevifolia","2.2 Moist Savana"
ASTERACEAE,"Baccharis brevifolia","3.5 Subtropical/Tropical Dry"
ASTERACEAE,"Baccharis brevifolia","3.6 Subtropical/Tropical Moist"
ASTERACEAE,"Baccharis brevifolia","3.7 Subtropical/Tropical High Altitude"
ASTERACEAE,"Baccharis brevifolia","4.7 Subtropical/Tropical High Altitude"
ASTERACEAE,"Baccharis brevifolia","4.5 Subtropical/Tropical Dry Lowland"
ASTERACEAE,"Baccharis brevifolia","4.6 Subtropical/Tropical Seasonally Wet/Flooded Lowland"
ASTERACEAE,"Baccharis concinna","3.7 Subtropical/Tropical High Altitude"
ASTERACEAE,"Baccharis concinna","4.7 Subtropical/Tropical High Altitude"
ASTERACEAE,"Baccharis elliptica","2 Savanna"
ASTERACEAE,"Baccharis elliptica","3.7 Subtropical/Tropical High Altitude"
ASTERACEAE,"Baccharis grandimucronata","4.7 Subtropical/Tropical High Altitude"
ASTERACEAE,"Baccharis hypericifolia","4.5 Subtropical/Tropical Dry Lowland"
ASTERACEAE,"Baccharis lychnophora","3.7 Subtropical/Tropical High Altitude"
ASTERACEAE,"Baccharis lychnophora","4.7 Subtropical/Tropical High Altitude"
ASTERACEAE,"Baccharis megapotamica","1.9 Subtropical/Tropical Moist Montane"
ASTERACEAE,"Baccharis megapotamica","2 Savanna"
ASTERACEAE,"Baccharis megapotamica","3.7 Subtropical/Tropical High Altitude"
ASTERACEAE,"Baccharis megapotamica","4.6 Subtropical/Tropical Seasonally Wet/Flooded Lowland"
ASTERACEAE,"Baccharis paranensis","1.9 Subtropical/Tropical Moist Montane"
ASTERACEAE,"Baccharis penningtonii","4.6 Subtropical/Tropical Seasonally Wet/Flooded Lowland"
ASTERACEAE,"Baccharis polyphylla","3.7 Subtropical/Tropical High Altitude"
ASTERACEAE,"Baccharis polyphylla","4.7 Subtropical/Tropical High Altitude"
ASTERACEAE,"Baccharis pseudo-alpestris","2 Savanna"
ASTERACEAE,"Baccharis pseudo-alpestris","3.7 Subtropical/Tropical High Altitude"
ASTERACEAE,"Baccharis pseudo-alpestris","6 Rocky Areas [e.g. inland cliffs, mountain peaks]"
ASTERACEAE,"Baccharis sagittalis","3.7 Subtropical/Tropical High Altitude"
ASTERACEAE,"Baccharis sagittalis","4.7 Subtropical/Tropical High Altitude"
ASTERACEAE,"Baccharis sagittalis","4.6 Subtropical/Tropical Seasonally Wet/Flooded Lowland"
ASTERACEAE,"Baccharis sagittalis","4.5 Subtropical/Tropical Dry Lowland"
ASTERACEAE,"Baccharis sagittalis","3.5 Subtropical/Tropical Dry"
ASTERACEAE,"Baccharis sphenophylla","2.2 Moist Savana"
ASTERACEAE,"Baccharis sphenophylla","3.7 Subtropical/Tropical High Altitude"
ASTERACEAE,"Barrosoa apiculata","1.6 Forest - Subtropical/Tropical Moist Lowland"
ASTERACEAE,"Barrosoa apiculata","4.7 Grassland - Subtropical/Tropical High Altitude"
ASTERACEAE,"Bidens bipinnata","1.6 Subtropical/Tropical Moist Lowland"
ASTERACEAE,"Bidens bipinnata","2.1 Dry Savanna"
ASTERACEAE,"Bidens bipinnata","1.5 Subtropical/Tropical Dry"
ASTERACEAE,"Calea abbreviata","4.7 Subtropical/Tropical High Altitude"
ASTERACEAE,"Calea acaulis","2 Savanna"
ASTERACEAE,"Calea acaulis","3.6 Subtropical/Tropical Moist"
ASTERACEAE,"Calea brittoniana","4.7 Subtropical/Tropical High Altitude"
ASTERACEAE,"Calea brittoniana","3.7 Subtropical/Tropical High Altitude"
ASTERACEAE,"Calea clausseniana","2 Savanna"
ASTERACEAE,"Calea clausseniana","4.7 Subtropical/Tropical High Altitude"
ASTERACEAE,"Calea clausseniana","3.7 Subtropical/Tropical High Altitude"
ASTERACEAE,"Calea clematidea","4.5 Subtropical/Tropical Dry Lowland"
ASTERACEAE,"Calea cymosa","2 Savanna"
ASTERACEAE,"Calea cymosa","3.5 Subtropical/Tropical Dry"
ASTERACEAE,"Calea cymosa","3.6 Subtropical/Tropical Moist"
ASTERACEAE,"Calea cymosa","4.5 Subtropical/Tropical Dry Lowland"
ASTERACEAE,"Calea gentianoides","2.2 Moist Savana"
ASTERACEAE,"Calea gentianoides","3.6 Subtropical/Tropical Moist"
ASTERACEAE,"Calea heteropappa","4.7 Subtropical/Tropical High Altitude"
ASTERACEAE,"Calea heteropappa","6 Rocky Areas [e.g. inland cliffs, mountain peaks]"
ASTERACEAE,"Calea heteropappa","3.7 Subtropical/Tropical High Altitude"
ASTERACEAE,"Calea kristiniae","4.5 Subtropical/Tropical Dry Lowland"
ASTERACEAE,"Calea kristiniae","4.6 Subtropical/Tropical Seasonally Wet/Flooded Lowland"
ASTERACEAE,"Calea lantanoides","2.1 Dry Savanna"
ASTERACEAE,"Calea lantanoides","3.5 Subtropical/Tropical Dry"
ASTERACEAE,"Calea lantanoides","3.6 Subtropical/Tropical Moist"
ASTERACEAE,"Calea polycephala","2.1 Dry Savanna"
ASTERACEAE,"Calea polycephala","2.2 Moist Savana"
ASTERACEAE,"Calea polycephala","3.6 Subtropical/Tropical Moist"
ASTERACEAE,"Calea polycephala","3.5 Subtropical/Tropical Dry"
ASTERACEAE,"Campuloclinium parvulum","3.7 Subtropical/Tropical High Altitude"
ASTERACEAE,"Campuloclinium riedelii","2.1 Dry Savanna"
ASTERACEAE,"Campuloclinium riedelii","2.2 Moist Savana"
ASTERACEAE,"Campuloclinium riedelii","3.6 Subtropical/Tropical Moist"
ASTERACEAE,"Campuloclinium riedelii","5.3 Shrub Dominated Wetlands"
ASTERACEAE,"Catolesia mentiens","3.7 Subtropical/Tropical High Altitude"
ASTERACEAE,"Catolesia mentiens","4.7 Subtropical/Tropical High Altitude"
ASTERACEAE,"Chaptalia chapadensis","3.7 Subtropical/Tropical High Altitude"
ASTERACEAE,"Chaptalia cordifolia","1.6 Subtropical/Tropical Moist Lowland"
ASTERACEAE,"Chaptalia cordifolia","1.9 Subtropical/Tropical Moist Montane"
ASTERACEAE,"Chaptalia cordifolia","4.5 Subtropical/Tropical Dry Lowland"
ASTERACEAE,"Chaptalia hermogenis","1.9 Subtropical/Tropical Moist Montane"
ASTERACEAE,"Chaptalia martii","3.7 Subtropical/Tropical High Altitude"
ASTERACEAE,"Chionolaena lychnophorioides","3.7 Subtropical/Tropical High Altitude"
ASTERACEAE,"Chionolaena lychnophorioides","4.7 Subtropical/Tropical High Altitude"
ASTERACEAE,"Chresta souzae","2.2 Moist Savana"
ASTERACEAE,"Chresta sphaerocephala","2.1 Dry Savanna"
ASTERACEAE,"Chromolaena arrayana","3.7 Subtropical/Tropical High Altitude"
ASTERACEAE,"Chromolaena costatipes","3.7 Subtropical/Tropical High Altitude"
ASTERACEAE,"Chromolaena costatipes","4.7 Subtropical/Tropical High Altitude"
ASTERACEAE,"Chromolaena costatipes","4.6 Subtropical/Tropical Seasonally Wet/Flooded Lowland"
ASTERACEAE,"Chromolaena elliptica","3.7 Subtropical/Tropical High Altitude"
ASTERACEAE,"Chromolaena latisquamulosa","4.7 Subtropical/Tropical High Altitude"
ASTERACEAE,"Chromolaena rhinanthacea","1.6 Subtropical/Tropical Moist Lowland"
ASTERACEAE,"Chromolaena rhinanthacea","3.6 Subtropical/Tropical Moist"
ASTERACEAE,"Chronopappus bifrons","2.1 Dry Savanna"
ASTERACEAE,"Chrysolaena nicolackii","2.2 Moist Savana"
ASTERACEAE,"Chrysolaena nicolackii","4.5 Subtropical/Tropical Dry Lowland"
ASTERACEAE,"Cololobus longiangustatus","1.9 Subtropical/Tropical Moist Montane"
ASTERACEAE,"Cololobus longiangustatus","1.6 Subtropical/Tropical Moist Lowland"
ASTERACEAE,"Cololobus rupestris","1.6 Subtropical/Tropical Moist Lowland"
ASTERACEAE,"Conocliniopsis prasiifolia","2.1 Dry Savanna"
ASTERACEAE,"Conocliniopsis prasiifolia","3.5 Subtropical/Tropical Dry"
ASTERACEAE,"Conocliniopsis prasiifolia","3.7 Subtropical/Tropical High Altitude"
ASTERACEAE,"Conocliniopsis prasiifolia","13.3 Coastal Sand Dunes"
ASTERACEAE,"Dasyanthina serrata","1.6 Subtropical/Tropical Moist Lowland"
ASTERACEAE,"Dasycondylus resinosus","1.6 Subtropical/Tropical Moist Lowland"
ASTERACEAE,"Dasycondylus resinosus","1.9 Subtropical/Tropical Moist Montane"
ASTERACEAE,"Dasycondylus resinosus","1.5 Subtropical/Tropical Dry"
ASTERACEAE,"Dendrophorbium catharinense","1.9 Subtropical/Tropical Moist Montane"
ASTERACEAE,"Dendrophorbium paranense","1.9 Subtropical/Tropical Moist Montane"
ASTERACEAE,"Dendrophorbium pluricephalum","1.6 Subtropical/Tropical Moist Lowland"
ASTERACEAE,"Dimerostemma annuum","5.8 Seasonal/Intermittent Freshwater Marshes/Pools [under 8 ha]"
ASTERACEAE,"Dimerostemma annuum","5.3 Shrub Dominated Wetlands"
ASTERACEAE,"Dimerostemma apense","1.5 Subtropical/Tropical Dry"
ASTERACEAE,"Dimerostemma arnottii","1 Forest"
ASTERACEAE,"Dimerostemma arnottii","2 Savanna"
ASTERACEAE,"Dimerostemma arnottii","4 Grassland"
ASTERACEAE,"Dimerostemma bahiense","1.5 Subtropical/Tropical Dry"
ASTERACEAE,"Dimerostemma bishopii","1.5 Subtropical/Tropical Dry"
ASTERACEAE,"Dimerostemma bishopii","2 Savanna"
