family,scientificNameWithoutAuthorship,scientificNameAuthorship,acceptedNameUsage
POACEAE,"Paspalum dedeccae",QuarÃÂ­n,"Paspalum dedeccae QuarÃÂ­n"
POACEAE,"Paspalum erianthoides",Lindm.,"Paspalum erianthoides Lindm."
POACEAE,"Paspalum exaltatum",J.Presl,"Paspalum exaltatum J.Presl"
POACEAE,"Paspalum falcatum","Nees ex Steud.","Paspalum falcatum Nees ex Steud."
POACEAE,"Paspalum fasciculatum","Willd. ex FlÃÂ¼ggÃÂ©","Paspalum fasciculatum Willd. ex FlÃÂ¼ggÃÂ©"
POACEAE,"Paspalum flaccidum",Nees,"Paspalum flaccidum Nees"
POACEAE,"Paspalum foliiforme",S.Denham,"Paspalum foliiforme S.Denham"
POACEAE,"Paspalum geminiflorum",Steud.,"Paspalum geminiflorum Steud."
POACEAE,"Paspalum heterotrichon",Trin.,"Paspalum heterotrichon Trin."
POACEAE,"Paspalum ionanthum",Chase,"Paspalum ionanthum Chase"
POACEAE,"Paspalum jesuiticum",Parodi,"Paspalum jesuiticum Parodi"
POACEAE,"Paspalum lenticulare",Kunth,"Paspalum lenticulare Kunth"
POACEAE,"Paspalum longiaristatum","Davidse & Filg.","Paspalum longiaristatum Davidse & Filg."
POACEAE,"Paspalum macranthecium",Parodi,"Paspalum macranthecium Parodi"
POACEAE,"Paspalum niquelandiae",Filg.,"Paspalum niquelandiae Filg."
POACEAE,"Paspalum stellatum","Humb. & Bonpl. ex FlÃÂ¼ggÃÂ©","Paspalum stellatum Humb. & Bonpl. ex FlÃÂ¼ggÃÂ©"
POACEAE,"Paspalum umbrosum",Trin.,"Paspalum umbrosum Trin."
POACEAE,"Paspalum usterii",Hack.,"Paspalum usterii Hack."
POACEAE,"Paspalum virgatum",L.,"Paspalum virgatum L."
POACEAE,"Pharus latifolius",L.,"Pharus latifolius L."
POACEAE,"Piptochaetium alpinum",L.B.Sm.,"Piptochaetium alpinum L.B.Sm."
POACEAE,"Piptochaetium palustre","Muj.-Sall. & Longhi-Wagner","Piptochaetium palustre Muj.-Sall. & Longhi-Wagner"
POACEAE,"Piptochaetium ruprechtianum",Desv.,"Piptochaetium ruprechtianum Desv."
POACEAE,"Poa bradei",Pilg.,"Poa bradei Pilg."
POACEAE,"Poa reitzii",Swallen,"Poa reitzii Swallen"
POACEAE,"Polypogon chilensis","(Kunth) Pilg.","Polypogon chilensis (Kunth) Pilg."
POACEAE,"Raddia angustifolia","Soderstr. & Zuloaga","Raddia angustifolia Soderstr. & Zuloaga"
POACEAE,"Raddia distichophylla","(Schrad. ex Nees) Chase","Raddia distichophylla (Schrad. ex Nees) Chase"
POACEAE,"Raddiella esenbeckii","(Steud.) CalderÃÂ³n & Soderstr.","Raddiella esenbeckii (Steud.) CalderÃÂ³n & Soderstr."
POACEAE,"Reitzia smithii",Swallen,"Reitzia smithii Swallen"
POACEAE,"Rhynchoryza subulata","(Nees) Baill.","Rhynchoryza subulata (Nees) Baill."
POACEAE,"Schizachyrium scabriflorum","(Rupr. ex Hack.) A. Camus","Schizachyrium scabriflorum (Rupr. ex Hack.) A. Camus"
POACEAE,"Setaria parviflora var. pilosissima","(Hack.) Pensiero","Setaria parviflora var. pilosissima (Hack.) Pensiero"
POACEAE,"Setaria paucifolia","(Morong) Lindm.","Setaria paucifolia (Morong) Lindm."
POACEAE,"Setaria stolonifera",Boldrini,"Setaria stolonifera Boldrini"
POACEAE,"Setaria tenacissima","Schrad. ex Schult.","Setaria tenacissima Schrad. ex Schult."
POACEAE,"Sorghastrum stipoides","(Kunth) Nash","Sorghastrum stipoides (Kunth) Nash"
POACEAE,"Sporobolus adustus","(Trin.) Roseng. et al.","Sporobolus adustus (Trin.) Roseng. et al."
POACEAE,"Sporobolus apiculatus","Boechat & Longhi-Wagner","Sporobolus apiculatus Boechat & Longhi-Wagner"
POACEAE,"Sporobolus camporum",Swallen,"Sporobolus camporum Swallen"
POACEAE,"Steinchisma spathellosa","(DÃÂ¶ll) Renvoize","Steinchisma spathellosa (DÃÂ¶ll) Renvoize"
POACEAE,"Stipa planaltina","A.Zanin & Longhi-Wagner","Stipa planaltina A.Zanin & Longhi-Wagner"
POACEAE,"Stipa rhizomata","A.Zanin & Longhi-Wagner","Stipa rhizomata A.Zanin & Longhi-Wagner"
POACEAE,"Stipa rosengurtii",Chase,"Stipa rosengurtii Chase"
POACEAE,"Stipa sellowiana","Nees ex Trin. & Rupr.","Stipa sellowiana Nees ex Trin. & Rupr."
POACEAE,"Stipa setigera",J.Presl,"Stipa setigera J.Presl"
POACEAE,"Streptochaeta spicata","Schrad. ex Nees","Streptochaeta spicata Schrad. ex Nees"
POACEAE,"Sucrea maculata",Soderstr.,"Sucrea maculata Soderstr."
POACEAE,"Sucrea sampaiana",Soderstr.,"Sucrea sampaiana Soderstr."
POACEAE,"Thrasyopsis juergensii","(Hack.) Soderstr. & A.G.Burm.","Thrasyopsis juergensii (Hack.) Soderstr. & A.G.Burm."
POACEAE,"Thrasyopsis repanda","(Nees ex Trin.) Parodi","Thrasyopsis repanda (Nees ex Trin.) Parodi"
POACEAE,"Triraphis devia","Filg. & Zuloaga","Triraphis devia Filg. & Zuloaga"
POACEAE,"Zizaniopsis bonariensis","(Balansa & Poitr.) Speg.","Zizaniopsis bonariensis (Balansa & Poitr.) Speg."
PODOCARPACEAE,"Podocarpus acuminatus",Laubenf.,"Podocarpus acuminatus Laubenf."
PODOCARPACEAE,"Podocarpus aracensis","Laubenf. & Silba","Podocarpus aracensis Laubenf. & Silba"
PODOCARPACEAE,"Podocarpus barretoi","Laubenf. & Silba","Podocarpus barretoi Laubenf. & Silba"
PODOCARPACEAE,"Podocarpus brasiliensis",Laubenf.,"Podocarpus brasiliensis Laubenf."
PODOCARPACEAE,"Podocarpus lambertii","Klotzsch ex Endl.","Podocarpus lambertii Klotzsch ex Endl."
PODOCARPACEAE,"Podocarpus sellowii","Klotzsch ex Endl.","Podocarpus sellowii Klotzsch ex Endl."
PODOCARPACEAE,"Retrophyllum piresii","(Silba) C.N.Page","Retrophyllum piresii (Silba) C.N.Page"
PODOSTEMACEAE,"Apinagia riedelii","(Bong.) Tul.","Apinagia riedelii (Bong.) Tul."
PODOSTEMACEAE,"Castelnavia multipartita","Tul. & Wedd.","Castelnavia multipartita Tul. & Wedd."
PODOSTEMACEAE,"Mourera fluviatilis",Aubl.,"Mourera fluviatilis Aubl."
PODOSTEMACEAE,"Mourera weddelliana",Tul.,"Mourera weddelliana Tul."
PODOSTEMACEAE,"Podostemum distichum","(Cham.) Wedd.","Podostemum distichum (Cham.) Wedd."
PODOSTEMACEAE,"Podostemum muelleri",Warm.,"Podostemum muelleri Warm."
PODOSTEMACEAE,"Podostemum rutifolium",Warm.,"Podostemum rutifolium Warm."
PODOSTEMACEAE,"Podostemum saldanhanum","(Warm.) C.T.Philbrick & Novelo","Podostemum saldanhanum (Warm.) C.T.Philbrick & Novelo"
PODOSTEMACEAE,"Podostemum ovatum","C.T.Philbrick & Novelo","Podostemum ovatum C.T.Philbrick & Novelo"
PODOSTEMACEAE,"Podostemum scaturiginum","(Mart.) C.T.Philbrick & Novelo","Podostemum scaturiginum (Mart.) C.T.Philbrick & Novelo"
PODOSTEMACEAE,"Podostemum weddellianum","(Tul.) C.T.Philbrick & Novelo","Podostemum weddellianum (Tul.) C.T.Philbrick & Novelo"
POLYGALACEAE,"Acanthocladus brasiliensis","(Klotzsch ex A.St.-Hil. & Moq.) Hassk.","Acanthocladus brasiliensis (Klotzsch ex A.St.-Hil. & Moq.) Hassk."
POLYGALACEAE,"Acanthocladus pulcherrimus","(Kuhlm.) J.F.B.Pastore & D.B.O.S.Cardoso","Acanthocladus pulcherrimus (Kuhlm.) J.F.B.Pastore & D.B.O.S.Cardoso"
POLYGALACEAE,"Acanthocladus santosii","(Wurdack) J.F.B.Pastore & D.B.O.S.Cardoso","Acanthocladus santosii (Wurdack) J.F.B.Pastore & D.B.O.S.Cardoso"
POLYGALACEAE,"Polygala brasiliensis",L.,"Polygala brasiliensis L."
POLYGALACEAE,"Polygala fendleri",Chodat,"Polygala fendleri Chodat"
POLYGALACEAE,"Polygala franchetii",Chodat,"Polygala franchetii Chodat"
POLYGALACEAE,"Polygala galioides",Poir.,"Polygala galioides Poir."
POLYGALACEAE,"Polygala molluginifolia","A.St.-Hil. & Moq.","Polygala molluginifolia A.St.-Hil. & Moq."
POLYGALACEAE,"Polygala moquiniana","A.St.-Hil. & Moq.","Polygala moquiniana A.St.-Hil. & Moq."
POLYGALACEAE,"Polygala nudicaulis",A.W.Benn.,"Polygala nudicaulis A.W.Benn."
POLYGALACEAE,"Polygala pulchella","A.St.-Hil. & Moq.","Polygala pulchella A.St.-Hil. & Moq."
POLYGALACEAE,"Polygala pumila",Norlind,"Polygala pumila Norlind"
POLYGALACEAE,"Polygala sabulosa",A.W.Benn.,"Polygala sabulosa A.W.Benn."
POLYGALACEAE,"Polygala selaginoides",A.W.Benn.,"Polygala selaginoides A.W.Benn."
POLYGALACEAE,"Polygala stephaniana",Marques,"Polygala stephaniana Marques"
POLYGALACEAE,"Polygala tamariscea","Mart. ex A.W.Benn.","Polygala tamariscea Mart. ex A.W.Benn."
POLYGONACEAE,"Coccoloba argentinensis",Speg.,"Coccoloba argentinensis Speg."
POLYGONACEAE,"Coccoloba cereifera",Schwacke,"Coccoloba cereifera Schwacke"
POLYGONACEAE,"Coccoloba glaziovii",Lindau,"Coccoloba glaziovii Lindau"
POLYGONACEAE,"Coccoloba persicaria",Wedd.,"Coccoloba persicaria Wedd."
POLYPODIACEAE,"Campyloneurum decurrens","(Raddi) C.Presl","Campyloneurum decurrens (Raddi) C.Presl"
POLYPODIACEAE,"Ceradenia capillaris","(Desv.) L.E.Bishop","Ceradenia capillaris (Desv.) L.E.Bishop"
POLYPODIACEAE,"Ceradenia glaziovii","(Baker) Labiak","Ceradenia glaziovii (Baker) Labiak"
POLYPODIACEAE,"Ceradenia warmingii","(C.Chr.) Labiak","Ceradenia warmingii (C.Chr.) Labiak"
POLYPODIACEAE,"Grammitis fluminensis",FÃÂ©e,"Grammitis fluminensis FÃÂ©e"
POLYPODIACEAE,"Lellingeria brasiliensis","(Rosenst.) Labiak","Lellingeria brasiliensis (Rosenst.) Labiak"
POLYPODIACEAE,"Lellingeria itatimensis","(C.Chr.) A.R.Sm. & R.C.Moran","Lellingeria itatimensis (C.Chr.) A.R.Sm. & R.C.Moran"
POLYPODIACEAE,"Lellingeria limula","(Christ) A.R.Sm. & R.C.Moran","Lellingeria limula (Christ) A.R.Sm. & R.C.Moran"
POLYPODIACEAE,"Lellingeria pumila",Labiak,"Lellingeria pumila Labiak"
POLYPODIACEAE,"Lellingeria suspensa","(L.) A.R.Sm. & R.C.Moran","Lellingeria suspensa (L.) A.R.Sm. & R.C.Moran"
POLYPODIACEAE,"Lellingeria tamandarei","(Rosenst.) A.R.Sm. & R.C.Moran","Lellingeria tamandarei (Rosenst.) A.R.Sm. & R.C.Moran"
POLYPODIACEAE,"Melpomene peruviana","(Desv.) A.R.Sm. & R.C.Moran","Melpomene peruviana (Desv.) A.R.Sm. & R.C.Moran"
POLYPODIACEAE,"Microgramma crispata","(FÃÂ©e) R.M.Tryon & A.F.Tryon","Microgramma crispata (FÃÂ©e) R.M.Tryon & A.F.Tryon"
POLYPODIACEAE,"Micropolypodium perpusillum","(Maxon) A.R.Sm.","Micropolypodium perpusillum (Maxon) A.R.Sm."
POLYPODIACEAE,"Pecluma hoehnii","(A.Samp.) Salino","Pecluma hoehnii (A.Samp.) Salino"
POLYPODIACEAE,"Pecluma imbeana","(Brade) Salino","Pecluma imbeana (Brade) Salino"
POLYPODIACEAE,"Pecluma insularis","(Brade) Salino","Pecluma insularis (Brade) Salino"
POLYPODIACEAE,"Pecluma truncorum","(Lindm.) M.G.Price","Pecluma truncorum (Lindm.) M.G.Price"
POLYPODIACEAE,"Pleopeltis alborufula","(Brade) Salino","Pleopeltis alborufula (Brade) Salino"
POLYPODIACEAE,"Pleopeltis monoides","(Weath.) Salino","Pleopeltis monoides (Weath.) Salino"
POLYPODIACEAE,"Pleopeltis trindadensis","(Brade) Salino","Pleopeltis trindadensis (Brade) Salino"
POLYPODIACEAE,"Terpsichore chrysleri","(Copel.) A.R.Sm.","Terpsichore chrysleri (Copel.) A.R.Sm."
POLYPODIACEAE,"Terpsichore semihirsuta","(Klotzsch) A.R.Sm.","Terpsichore semihirsuta (Klotzsch) A.R.Sm."
POLYPODIACEAE,"Terpsichore senilis","(FÃÂ©e) A.R.Sm.","Terpsichore senilis (FÃÂ©e) A.R.Sm."
POLYPODIACEAE,"Terpsichore taxifolia","(L.) A.R.Sm.","Terpsichore taxifolia (L.) A.R.Sm."
POLYPODIACEAE,"Zygophlebia longipilosa","(C.Chr.) L.E.Bishop","Zygophlebia longipilosa (C.Chr.) L.E.Bishop"
POLYTRICHACEAE,"Itatiella ulei","(Broth. ex MÃÂ¼ll. Hal.) G.L.Sm.","Itatiella ulei (Broth. ex MÃÂ¼ll. Hal.) G.L.Sm."
PONTEDERIACEAE,"Heteranthera limosa","(Sw.) Willd.","Heteranthera limosa (Sw.) Willd."
PONTEDERIACEAE,"Heteranthera rotundifolia","(Kunth) Griseb.","Heteranthera rotundifolia (Kunth) Griseb."
PONTEDERIACEAE,"Heteranthera zosterifolia",Mart.,"Heteranthera zosterifolia Mart."
PORTULACACEAE,"Portulaca halimoides",L.,"Portulaca halimoides L."
PORTULACACEAE,"Portulaca hatschbachii",D.Legrand,"Portulaca hatschbachii D.Legrand"
POTAMOGETONACEAE,"Zannichellia palustris",L.,"Zannichellia palustris L."
POTTIACEAE,"Erythrophyllastrum andinum","(Sull.) R.H.Zander","Erythrophyllastrum andinum (Sull.) R.H.Zander"
POTTIACEAE,"Leptodontium wallisii","(MÃÂ¼ll.Hal.) Kindb.","Leptodontium wallisii (MÃÂ¼ll.Hal.) Kindb."
PROTEACEAE,"Euplassa cantareirae",Sleumer,"Euplassa cantareirae Sleumer"
PROTEACEAE,"Euplassa incana","(Klotzsch) I.M.Johnst.","Euplassa incana (Klotzsch) I.M.Johnst."
PROTEACEAE,"Euplassa nebularis","Rambo & Sleumer","Euplassa nebularis Rambo & Sleumer"
PROTEACEAE,"Euplassa semicostata",Plana,"Euplassa semicostata Plana"
PROTEACEAE,"Panopsis multiflora","(Schott) Ducke","Panopsis multiflora (Schott) Ducke"
PROTEACEAE,"Panopsis rubescens","(Pohl) Rusby","Panopsis rubescens (Pohl) Rusby"
PROTEACEAE,"Roupala asplenioides",Sleumer,"Roupala asplenioides Sleumer"
PROTEACEAE,"Roupala sculpta",Sleumer,"Roupala sculpta Sleumer"
PTERIDACEAE,"Adiantum diphyllum","(FÃÂ©e) Maxon","Adiantum diphyllum (FÃÂ©e) Maxon"
PTERIDACEAE,"Adiantum discolor",J.Prado,"Adiantum discolor J.Prado"
PTERIDACEAE,"Adiantum mynsseniae",J.Prado,"Adiantum mynsseniae J.Prado"
PTERIDACEAE,"Adiantum papillosum",Handro,"Adiantum papillosum Handro"
PTERIDACEAE,"Adiantum tetragonum",Schrad.,"Adiantum tetragonum Schrad."
PTERIDACEAE,"Cheilanthes goyazensis","(Taub.) Domin","Cheilanthes goyazensis (Taub.) Domin"
PTERIDACEAE,"Cheilanthes juergensii",Rosenst.,"Cheilanthes juergensii Rosenst."
PTERIDACEAE,"Cheilanthes regnelliana",Mett.,"Cheilanthes regnelliana Mett."
PTERIDACEAE,"Cheilanthes incisa","Kunze ex Mett.","Cheilanthes incisa Kunze ex Mett."
PTERIDACEAE,"Doryopteris crenulans","(FÃÂ©e) Christ","Doryopteris crenulans (FÃÂ©e) Christ"
PTERIDACEAE,"Doryopteris itatiaiensis","(FÃÂ©e) Christ","Doryopteris itatiaiensis (FÃÂ©e) Christ"
PTERIDACEAE,"Doryopteris lomariacea",Klotzsch,"Doryopteris lomariacea Klotzsch"
PTERIDACEAE,"Doryopteris paradoxa","(FÃÂ©e) Christ","Doryopteris paradoxa (FÃÂ©e) Christ"
PTERIDACEAE,"Doryopteris quinquelobata","(FÃÂ©e) Diels","Doryopteris quinquelobata (FÃÂ©e) Diels"
PTERIDACEAE,"Doryopteris rediviva",FÃÂ©e,"Doryopteris rediviva FÃÂ©e"
PTERIDACEAE,"Doryopteris rosenstockii",Brade,"Doryopteris rosenstockii Brade"
PTERIDACEAE,"Doryopteris rufa",Brade,"Doryopteris rufa Brade"
PTERIDACEAE,"Doryopteris subsimplex","(FÃÂ©e) Diels","Doryopteris subsimplex (FÃÂ©e) Diels"
PTERIDACEAE,"Doryopteris tijucana","Brade & Rosenst.","Doryopteris tijucana Brade & Rosenst."
PTERIDACEAE,"Doryopteris trilobata",J.Prado,"Doryopteris trilobata J.Prado"
PTERIDACEAE,"Eriosorus biardii","(FÃÂ©e) A.F.Tryon","Eriosorus biardii (FÃÂ©e) A.F.Tryon"
PTERIDACEAE,"Eriosorus cheilanthoides","(Sw.) A.F.Tryon","Eriosorus cheilanthoides (Sw.) A.F.Tryon"
PTERIDACEAE,"Eriosorus insignis","(Kuhn) A.F.Tryon","Eriosorus insignis (Kuhn) A.F.Tryon"
PTERIDACEAE,"Eriosorus rufescens","(FÃÂ©e) A.F.Tryon","Eriosorus rufescens (FÃÂ©e) A.F.Tryon"
PTERIDACEAE,"Jamesonia brasiliensis",Christ,"Jamesonia brasiliensis Christ"
PTERIDACEAE,"Pellaea gleichenioides","(Gardner ex Hook.) Christ","Pellaea gleichenioides (Gardner ex Hook.) Christ"
PTERIDACEAE,"Pellaea cymbiformis",J.Prado,"Pellaea cymbiformis J.Prado"
PTERIDACEAE,"Pteris congesta",J.Prado,"Pteris congesta J.Prado"
PTERIDACEAE,"Pteris limae",Brade,"Pteris limae Brade"
PTERIDACEAE,"Anetium citrifolium","(L.) Splitg.","Anetium citrifolium (L.) Splitg."
PTERIDACEAE,"Polytaenium feei","(W.Schaffn. ex FÃÂ©e) Maxon","Polytaenium feei (W.Schaffn. ex FÃÂ©e) Maxon"
QUIINACEAE,"Quiina magallano-gomesii",Schwacke,"Quiina magallano-gomesii Schwacke"
QUILLAJACEAE,"Quillaja brasiliensis","(A.St.-Hil. & Tul.) Mart.","Quillaja brasiliensis (A.St.-Hil. & Tul.) Mart."
RANUNCULACEAE,"Anemone decapetala",Ard.,"Anemone decapetala Ard."
RANUNCULACEAE,"Anemone sellowii",Pritz.,"Anemone sellowii Pritz."
RANUNCULACEAE,"Clematis campestris",A.St.-Hil.,"Clematis campestris A.St.-Hil."
RANUNCULACEAE,"Ranunculus flagelliformis",Sm.,"Ranunculus flagelliformis Sm."
RHACOCARPACEAE,"Rhacocarpus inermis","(MÃÂ¼ll.Hal.) Lindb.","Rhacocarpus inermis (MÃÂ¼ll.Hal.) Lindb."
RHAMNACEAE,"Colletia exserta","Klotzsch ex Reissek","Colletia exserta Klotzsch ex Reissek"
RHAMNACEAE,"Colletia paradoxa","(Spreng.) Escal.","Colletia paradoxa (Spreng.) Escal."
RHAMNACEAE,"Colubrina glandulosa",Perkins,"Colubrina glandulosa Perkins"
RHAMNACEAE,"Colubrina retusa","(Pittier) Cowan","Colubrina retusa (Pittier) Cowan"
RHAMNACEAE,"Condalia buxifolia",Reissek,"Condalia buxifolia Reissek"
RHAMNACEAE,"Crumenaria choretroides","Mart. ex Reissek","Crumenaria choretroides Mart. ex Reissek"
RHAMNACEAE,"Crumenaria polygaloides",Reissek,"Crumenaria polygaloides Reissek"
RHAMNACEAE,"Discaria americana","Gillies ex Hook.","Discaria americana Gillies ex Hook."
RHAMNACEAE,"Gouania blanchetiana",Miq.,"Gouania blanchetiana Miq."
RHAMNACEAE,"Gouania corylifolia",Raddi,"Gouania corylifolia Raddi"
RHAMNACEAE,"Gouania inornata",Reissek,"Gouania inornata Reissek"
RHAMNACEAE,"Gouania ulmifolia","Hook. & Arn.","Gouania ulmifolia Hook. & Arn."
RHAMNACEAE,"Reissekia smilacina","(Sm.) Steud.","Reissekia smilacina (Sm.) Steud."
RHAMNACEAE,"Rhamnidium glabrum",Reissek,"Rhamnidium glabrum Reissek"
RHAMNACEAE,"Rhamnus sphaerosperma var. pubescens","(Reissek) M.C.Johnst.","Rhamnus sphaerosperma var. pubescens (Reissek) M.C.Johnst."
RHAMNACEAE,"Scutia arenicola","(Casar.) Reissek","Scutia arenicola (Casar.) Reissek"
RHIZOPHORACEAE,"Paradrypetes ilicifolia",Kuhlm.,"Paradrypetes ilicifolia Kuhlm."
RICCIACEAE,"Riccia ridleyi",A.Gepp,"Riccia ridleyi A.Gepp"
ROSACEAE,"Agrimonia parviflora",Sol.,"Agrimonia parviflora Sol."
ROSACEAE,"Margyricarpus pinnatus","(Lam.) Kuntze","Margyricarpus pinnatus (Lam.) Kuntze"
RUBIACEAE,"Alseis involuta",K.Schum.,"Alseis involuta K.Schum."
RUBIACEAE,"Bathysa australis","(A.St.-Hil.) K.Schum.","Bathysa australis (A.St.-Hil.) K.Schum."
RUBIACEAE,"Bathysa cuspidata","(A.St.-Hil.) Hook.f. ex K.Schum.","Bathysa cuspidata (A.St.-Hil.) Hook.f. ex K.Schum."
RUBIACEAE,"Borreria pulchristipula","(Bremek.) Bacigalupo & E.L.Cabral","Borreria pulchristipula (Bremek.) Bacigalupo & E.L.Cabral"
RUBIACEAE,"Borreria remota","(Lam.) Bacigalupo & E.L.Cabral","Borreria remota (Lam.) Bacigalupo & E.L.Cabral"
RUBIACEAE,"Bradea anomala",Brade,"Bradea anomala Brade"
RUBIACEAE,"Bradea bicornuta",Brade,"Bradea bicornuta Brade"
RUBIACEAE,"Bradea kuhlmanni",Brade,"Bradea kuhlmanni Brade"
RUBIACEAE,"Bradea montana",Brade,"Bradea montana Brade"
RUBIACEAE,"Carapichea ipecacuanha","(Brot.) L.Andersson","Carapichea ipecacuanha (Brot.) L.Andersson"
RUBIACEAE,"Chomelia modesta","(Standl.) Steyerm.","Chomelia modesta (Standl.) Steyerm."
RUBIACEAE,"Coussarea bocainae",M.Gomes,"Coussarea bocainae M.Gomes"
RUBIACEAE,"Coussarea hydrangeifolia","(Benth.) MÃÂ¼ll.Arg.","Coussarea hydrangeifolia (Benth.) MÃÂ¼ll.Arg."
RUBIACEAE,"Coussarea nodosa","(Benth.) MÃÂ¼ll.Arg.","Coussarea nodosa (Benth.) MÃÂ¼ll.Arg."
RUBIACEAE,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult.f.","Declieuxia cordigera Mart. & Zucc. ex Schult. & Schult.f."
RUBIACEAE,"Declieuxia fruticosa","(Willd. ex Roem. & Schult.) Kuntze","Declieuxia fruticosa (Willd. ex Roem. & Schult.) Kuntze"
RUBIACEAE,"Declieuxia oenanthoides","Mart. & Zucc. ex Schult. & Schult.f.","Declieuxia oenanthoides Mart. & Zucc. ex Schult. & Schult.f."
RUBIACEAE,"Diodella sarmentosa","(Sw.) Bacigalupo & E.L.Cabral","Diodella sarmentosa (Sw.) Bacigalupo & E.L.Cabral"
RUBIACEAE,"Erithalis insularis","(Ridl.) Zappi & T.S.Nunes","Erithalis insularis (Ridl.) Zappi & T.S.Nunes"
RUBIACEAE,"Faramea bahiensis",MÃÂ¼ll.Arg.,"Faramea bahiensis MÃÂ¼ll.Arg."
RUBIACEAE,"Faramea coerulea","Nees & Mart.","Faramea coerulea Nees & Mart."
RUBIACEAE,"Faramea monantha",MÃÂ¼ll.Arg.,"Faramea monantha MÃÂ¼ll.Arg."
RUBIACEAE,"Faramea paratiensis",M.Gomes,"Faramea paratiensis M.Gomes"
RUBIACEAE,"Galianthe cymosa","(Cham.) E.L.Cabral & Bacigalupo","Galianthe cymosa (Cham.) E.L.Cabral & Bacigalupo"
RUBIACEAE,"Galianthe elegans",E.L.Cabral,"Galianthe elegans E.L.Cabral"
RUBIACEAE,"Galianthe peruviana","(Pers.) E.L.Cabral","Galianthe peruviana (Pers.) E.L.Cabral"
RUBIACEAE,"Galianthe pseudopeciolata",E.L.Cabral,"Galianthe pseudopeciolata E.L.Cabral"
RUBIACEAE,"Galianthe souzae","E.L.Cabral & Bacigalupo","Galianthe souzae E.L.Cabral & Bacigalupo"
RUBIACEAE,"Galianthe vaginata","E.L.Cabral & Bacigalupo","Galianthe vaginata E.L.Cabral & Bacigalupo"
RUBIACEAE,"Galium diphyllum","(K.Schum.) Dempster","Galium diphyllum (K.Schum.) Dempster"
RUBIACEAE,"Galium equisetoides","(Cham. & Schltdl.) Standl.","Galium equisetoides (Cham. & Schltdl.) Standl."
RUBIACEAE,"Galium humile","Cham. & Schltdl.","Galium humile Cham. & Schltdl."
RUBIACEAE,"Galium nigroramosum","(Ehrend.) Dempster","Galium nigroramosum (Ehrend.) Dempster"
RUBIACEAE,"Galium rubidiflorum",Dempster,"Galium rubidiflorum Dempster"
RUBIACEAE,"Galium shepherdii",Jung-Mend.,"Galium shepherdii Jung-Mend."
RUBIACEAE,"Genipa americana",L.,"Genipa americana L."
RUBIACEAE,"Genipa infundibuliformis","Zappi & Semir","Genipa infundibuliformis Zappi & Semir"
RUBIACEAE,"Guettarda paludosa",MÃÂ¼ll.Arg.,"Guettarda paludosa MÃÂ¼ll.Arg."
RUBIACEAE,"Guettarda platyphylla",MÃÂ¼ll.Arg.,"Guettarda platyphylla MÃÂ¼ll.Arg."
RUBIACEAE,"Hillia parasitica",Jacq.,"Hillia parasitica Jacq."
RUBIACEAE,"Hillia ulei",K.Krause,"Hillia ulei K.Krause"
RUBIACEAE,"Hindsia glabra",K.Schum.,"Hindsia glabra K.Schum."
RUBIACEAE,"Hindsia ibitipocensis","Di Maio","Hindsia ibitipocensis Di Maio"
RUBIACEAE,"Hindsia violacea",Benth.,"Hindsia violacea Benth."
RUBIACEAE,"Ladenbergia hexandra","(Pohl) Klotzsch","Ladenbergia hexandra (Pohl) Klotzsch"
RUBIACEAE,"Manettia campanulacea",Standl.,"Manettia campanulacea Standl."
RUBIACEAE,"Manettia pauciflora",DusÃÂ©n,"Manettia pauciflora DusÃÂ©n"
RUBIACEAE,"Manettia tweedieana",K.Schum.,"Manettia tweedieana K.Schum."
RUBIACEAE,"Melanopsidium nigrum",Colla,"Melanopsidium nigrum Colla"
RUBIACEAE,"Mitracarpus anthospermoides",K.Schum.,"Mitracarpus anthospermoides K.Schum."
RUBIACEAE,"Mitracarpus baturitensis",Sucre,"Mitracarpus baturitensis Sucre"
RUBIACEAE,"Mitracarpus eritrichoides",Standl.,"Mitracarpus eritrichoides Standl."
RUBIACEAE,"Mitracarpus rigidifolius",Standl.,"Mitracarpus rigidifolius Standl."
RUBIACEAE,"Pagamea harleyi",Steyerm.,"Pagamea harleyi Steyerm."
RUBIACEAE,"Palicourea fulgens","(MÃÂ¼ll.Arg.) Standl.","Palicourea fulgens (MÃÂ¼ll.Arg.) Standl."
RUBIACEAE,"Palicourea tetraphylla","Cham. & Schltdl.","Palicourea tetraphylla Cham. & Schltdl."
RUBIACEAE,"Palicourea veterinariorum",J.H.Kirkbr.,"Palicourea veterinariorum J.H.Kirkbr."
RUBIACEAE,"Pentodon pentandrus","(Schumach. & Thonn.) Vatke","Pentodon pentandrus (Schumach. & Thonn.) Vatke"
RUBIACEAE,"Posoqueria latifolia","(Rudge) Schult.","Posoqueria latifolia (Rudge) Schult."
RUBIACEAE,"Posoqueria palustris",Mart.,"Posoqueria palustris Mart."
RUBIACEAE,"Psychotria capitata","Ruiz & Pav.","Psychotria capitata Ruiz & Pav."
