occurrenceID,family,familyAccepted,acceptedNameUsage,acceptedNameUsageWithoutAuthorship,decimalLatitude,decimalLongitude,georeferenceProtocol,georeferenceVerificationStatus,georeferencedBy,georeferencedDate,georeferencePrecision,coordinateUncertaintyInMeters,acceptedNameUsage,valid,validation_taxonomy,validation_cultivated,validation_duplicated,validation_native,validation_georeference,contributor,remarks
urn:occurrence:849e5b7a-585a-4b64-a61b-4faa0792ab13,Begoniaceae,BEGONIACEAE,"Begonia arborescens Raddi","Begonia arborescens",-22.950323,-43.210615,"google earth",ok,,,,"250 a 1000 m","Begonia arborescens Raddi",,,,,,,"Rogerio Braga ; Tomás Amorim ; Diogo Silva",
urn:occurrence:85534cdd-e0fb-4d35-8af7-3be742d1d855,Dioscoreaceae,DIOSCOREACEAE,"Dioscorea pedalis (Uline ex R. Knuth) R. Couto & J. M. A. Braga","Dioscorea pedalis",-22.399697,-44.671402,"google earth",ok,,,,"250 a 1000 m","Dioscorea pedalis (Uline ex R. Knuth) R. Couto & J. M. A. Braga",true,valid,no,no,native,valid,"Marta Moraes ; Fernanda Wimmer ; Raquel Negrão",
urn:occurrence:85aab972-850d-437d-97a0-30aabb9cb53e,Bignoniaceae,BIGNONIACEAE,"Fridericia elegans (Vell.) L.G.Lohmann","Fridericia elegans",,,,,,,,,"Fridericia elegans (Vell.) L.G.Lohmann",,,,,,,"Raquel Negrão",
urn:occurrence:861a312b-aca3-4d85-9944-4aa3a9628916,BROMELIACEAE,BROMELIACEAE,"Vriesea thyrsoidea Mez","Vriesea thyrsoidea",-22.46223,-43.031024,"google earth",ok,,,,"250 a 1000 m","Vriesea thyrsoidea Mez",true,valid,no,no,native,valid,"Tomás Amorim ; Fernanda Wimmer ; Rodrigo Amaro",
urn:occurrence:863d88d9-5d47-45e5-9925-af665ad85968,Loasaceae,LOASACEAE,"Aosa uleana (Urb. & Gilg) Weigend","Aosa uleana",0,0,,nok,"Fernanda Wimmer",,,,"Aosa uleana (Urb. & Gilg) Weigend",false,valid,no,yes,native,valid,"Fernanda Wimmer ; Eduardo Fernandez",
urn:occurrence:869c5668-2d07-46d7-a4ee-6395f2fd5b2c,BROMELIACEAE,BROMELIACEAE,"Vriesea thyrsoidea Mez","Vriesea thyrsoidea",-22.459678,-43.027053,"google earth",ok,,,,"250 a 1000 m","Vriesea thyrsoidea Mez",true,valid,no,no,native,valid,"Tomás Amorim ; Fernanda Wimmer ; Rodrigo Amaro",
urn:occurrence:874fb7cd-18a5-4505-a70a-140cd2e7be27,Begoniaceae,BEGONIACEAE,"Begonia arborescens Raddi","Begonia arborescens",-22.577493,-43.190966,"google earth",ok,,,,"5 a 10 km","Begonia arborescens Raddi",false,valid,no,yes,native,valid,"Eliane de Lima Jacques ; Rogerio Braga ; Tomás Amorim ; Lucas Moraes",
urn:occurrence:896bb42e-b3de-43bb-8a25-18dce72aaa01,Piperaceae,PIPERACEAE,"Piper rumicifolium (Miq.) C.DC.","Piper rumicifolium",-22.5503,-43.1594,"google earth",ok,,,,"1 a 5 km","Piper rumicifolium (Miq.) C.DC.",true,valid,no,no,native,valid,"Fernanda Wimmer ; George Azevedo de Queiroz ; Raquel",
urn:occurrence:89becf98-04ed-4c30-b8ba-aeecb67a06a6,BROMELIACEAE,BROMELIACEAE,"Vriesea triligulata Mez","Vriesea triligulata",-22.495637,-43.07365,sig,ok,,,,"centroide de uc","Vriesea triligulata Mez",false,,,yes,,,"Rogerio Braga ; Leonardo Novaes ; Rodrigo Amaro",
urn:occurrence:8acf4e70-9b90-4d13-a18d-2d7481c8d9b5,BROMELIACEAE,BROMELIACEAE,"Vriesea warmingii E.Morren","Vriesea warmingii",-23.023488,-43.534470,"google earth",ok,,,,"0 a 250 m","Vriesea warmingii E.Morren",true,valid,no,no,native,valid,"Rogerio Braga ; Leonardo Novaes ; Rodrigo Amaro",
urn:occurrence:8c25618a-d29e-466c-ac15-fa5fadd5a58f,Bromeliaceae,BROMELIACEAE,"Vriesea goniorachis (Baker) Mez","Vriesea goniorachis",-22.994896,-43.285026,"google earth",ok,,,,"250 a 1000 m","Vriesea goniorachis (Baker) Mez",,,,,,,"Tomás Amorim ; Rodrigo Amaro",
urn:occurrence:8c97fa96-9514-44ca-a4f1-776f451ec6ef,Orchidaceae,ORCHIDACEAE,"Brasiliorchis moutinhoi (Pabst) F.Barros & L.Guimarães","Brasiliorchis moutinhoi",-22.533623,-42.758173,"google earth",ok,,,,"250 a 1000 m","Brasiliorchis moutinhoi (Pabst) F.Barros & L.Guimarães",true,valid,no,no,native,valid,"Tomás Amorim ; Luiz Menini Neto ; Lucas Moulton",
urn:occurrence:8cff5133-8cb4-456d-8dc5-b738b9ab9ba7,BROMELIACEAE,BROMELIACEAE,"Vriesea rubyae E.Pereira","Vriesea rubyae",-22.525556,-43.138889,"google earth",ok,,,,"250 a 1000 m","Vriesea rubyae E.Pereira",true,valid,no,no,native,valid,"Victor Menezes ; Rodrigo Amaro",
urn:occurrence:8d02e019-aab0-4b68-a73e-c68a78c3e861,Orchidaceae,ORCHIDACEAE,"Campylocentrum organense (Rchb.f.) Rolfe","Campylocentrum organense",-22.316295,-42.879047,sig,ok,"Fernanda Wimmer",,,"centroide de municipio","Campylocentrum organense (Rchb.f.) Rolfe",true,valid,no,no,native,valid,"Luiz Menini Neto ; Fernanda Wimmer ; Lucas Moulton",
urn:occurrence:8f3b3fa0-6545-493f-b878-c36701f48447,Calophyllaceae,Calophyllaceae,"Kielmeyera aureovinosa M. Gomes","Kielmeyera aureovinosa",-22.173704,-42.969920,"google earth",ok,,,,"5 a 10 km","Kielmeyera aureovinosa M. Gomes",true,valid,unknown,no,native,valid,"Rafaela Jorge Trad ; Igor Lourenço Oliveira ; Marta Moraes",
urn:occurrence:8fa7034a-4333-445b-b32e-0bad9d081337,BROMELIACEAE,BROMELIACEAE,"Vriesea thyrsoidea Mez","Vriesea thyrsoidea",-22.484722,-43.060833,"google earth",ok,"Fernanda Wimmer",,,"1 a 5 km","Vriesea thyrsoidea Mez",false,valid,no,yes,native,valid,"Tomás Amorim ; Fernanda Wimmer ; Rodrigo Amaro",
urn:occurrence:8faa6b85-3ad8-4509-af0c-ac4bb034439c,Begoniaceae,BEGONIACEAE,"Begonia arborescens Raddi","Begonia arborescens",-22.950323,-43.210615,"google earth",ok,,,,"250 a 1000 m","Begonia arborescens Raddi",,,,,,,"Rogerio Braga ; Tomás Amorim ; Leonardo Novaes ; Diogo Silva",
urn:occurrence:901bbb41-b5e4-4207-a998-9495576de6d6,Begoniaceae,BEGONIACEAE,"Begonia tomentosa Schott","Begonia tomentosa",-23.035897,-43.470011,sig,ok,,,,"centroide de municipio","Begonia tomentosa Schott",,,,,,,"Tomás Amorim ; Igor Lourenço Oliveira ; Lucas Moraes",
urn:occurrence:91a25897-8385-4513-99dd-f83dc32377b1,PRIMULACEAE,PRIMULACEAE,"Stylogyne leptantha (Miq.) Mez","Stylogyne leptantha",-22.463205,-42.905681,"google earth",ok,,,,"5 a 10 km","Stylogyne leptantha (Miq.) Mez",true,valid,no,no,native,valid,"Fernanda Wimmer ; Maria de Fatima Freitas ; Raquel",
urn:occurrence:91d6e257-fc5b-46bc-b6bd-1bf876d431cb,Dioscoreaceae,DIOSCOREACEAE,"Dioscorea itatiaiensis R.Knuth","Dioscorea itatiaiensis",,,,,,,,,"Dioscorea itatiaiensis R.Knuth",,,,,,,"Raquel Negrão",
urn:occurrence:9277daff-e30f-429b-8ddc-acf1dd7a4f39,BROMELIACEAE,BROMELIACEAE,"Vriesea vidalii L.B.Sm. & Handro","Vriesea vidalii",-22.461109,-43.030449,"google earth",ok,,,,"250 a 1000 m","Vriesea vidalii L.B.Sm. & Handro",true,valid,no,no,native,valid,"Leonardo Novaes ; Rodrigo Amaro",
urn:occurrence:92cd5d85-c6eb-4c2c-854f-c1a888c325dd,Melastomataceae,MELASTOMATACEAE,"Leandra altomacaensis Baumgratz & D`El Rei Souza","Leandra altomacaensis",-21.823515,-41.793964,sig,ok,,,,"centroide de uc","Leandra altomacaensis Baumgratz & D`El Rei Souza",true,valid,no,no,native,valid,"Leonardo Novaes ; Luiz Santos Filho",
urn:occurrence:93279d9f-8f3c-436d-9a79-148f8ddeffd8,Orchidaceae,ORCHIDACEAE,"Campylocentrum organense (Rchb.f.) Rolfe","Campylocentrum organense",-22.982707,-42.015901,"google earth",ok,"Fernanda Wimmer",,,"1 a 5 km","Campylocentrum organense (Rchb.f.) Rolfe",true,valid,no,no,native,valid,"Luiz Menini Neto ; Fernanda Wimmer ; Lucas Moulton",
urn:occurrence:933cfa5b-a7d9-4e1c-99ef-840a956f9632,BROMELIACEAE,BROMELIACEAE,"Vriesea thyrsoidea Mez","Vriesea thyrsoidea",-22.46223,-43.031024,"google earth",ok,,,,"250 a 1000 m","Vriesea thyrsoidea Mez",true,valid,no,no,native,valid,"Tomás Amorim ; Fernanda Wimmer ; Rodrigo Amaro",
urn:occurrence:95ed0b26-f5b2-406e-9640-9627c858a0b4,PRIMULACEAE,PRIMULACEAE,"Stylogyne sordida Mez","Stylogyne sordida",-22.495637,-43.07365,sig,ok,"Fernanda Wimmer",,,"centroide de uc","Stylogyne sordida Mez",false,invalid,,no,,,"Fernanda Wimmer ; Maria de Fatima Freitas ; Raquel",
urn:occurrence:9612515f-b01f-4c2f-8b1a-30f563ddfe31,Rubiaceae,RUBIACEAE,"Psychotria tenuinervis Müll.Arg.","Psychotria tenuinervis",,,,,,,,,"Psychotria tenuinervis Müll.Arg.",,,,,,,"Raquel Negrão",
urn:occurrence:961736a7-798f-4800-9b22-0f26a47d3794,BROMELIACEAE,BROMELIACEAE,"Vriesea thyrsoidea Mez","Vriesea thyrsoidea",-22.46223,-43.031024,"google earth",ok,,,,"250 a 1000 m","Vriesea thyrsoidea Mez",true,valid,no,no,native,valid,"Tomás Amorim ; Fernanda Wimmer ; Rodrigo Amaro",
urn:occurrence:971624dd-7af6-40bd-a9f3-41defb122672,Rubiaceae,RUBIACEAE,"Psychotria lindleyana Müll.Arg.","Psychotria lindleyana",0,0,,nok,"Fernanda Wimmer",,,,"Psychotria lindleyana Müll.Arg.",true,valid,no,no,native,valid,"Tomás Amorim ; Daniela Zappi ; Fernanda Wimmer ; Raquel Negrão","Lindl. Coll. Bot. t. 21. Herbarium Hookerianum 1867.
"
urn:occurrence:97f64744-bcc0-405d-9e68-33716e51ac89,Cactaceae,CACTACEAE,"Rhipsalis flagelliformis N.P.Taylor & Zappi","Rhipsalis flagelliformis",-21.883397,-41.799994,"google earth",ok,"Fernanda Wimmer",,,"0 a 250 m","Rhipsalis flagelliformis N.P.Taylor & Zappi",true,valid,no,no,native,valid,"Tomás Amorim ; Victor Menezes ; Fernanda Wimmer ; Diego Gonzaga ; Lucas Moraes",Parátipo
urn:occurrence:98ae19b9-5a41-4c0b-82e9-d0a457cdbf88,BROMELIACEAE,BROMELIACEAE,"Vriesea thyrsoidea Mez","Vriesea thyrsoidea",-22.46223,-43.031024,"google earth",ok,,,,"250 a 1000 m","Vriesea thyrsoidea Mez",false,,,yes,,,"Tomás Amorim ; Fernanda Wimmer ; Rodrigo Amaro",
urn:occurrence:996d6859-c6ad-456c-9488-e17e5a363201,Bromeliaceae,BROMELIACEAE,"Vriesea punctulata E.Pereira & I.A.Penna","Vriesea punctulata",-23.606965,-45.429363,"google earth",ok,"Fernanda Wimmer",,,"5 a 10 km","Vriesea punctulata E.Pereira & I.A.Penna",true,valid,no,no,native,valid,"Fernanda Wimmer ; Rodrigo Amaro","Epífita,coífila,folhas verdes concolores,bainha levemente arroxeada;frutos imaturos de cor verde claro;infl. com escapo verde,brácteas escapais verdes com nuances avermelhados;brácteas florais vermelhas ou vermelho-alaranjadas;em cultivo JBRJ."
urn:occurrence:99a9e5f4-8e44-45a7-95a1-796a6894aaeb,Begoniaceae,BEGONIACEAE,"Begonia arborescens Raddi","Begonia arborescens",0,0,,nok,,,,,"Begonia arborescens Raddi",,,,,,,"Tomás Amorim ; Rogerio Braga ; Diogo Silva",
urn:occurrence:99c5f7ee-d6e2-415f-8a3f-94e8b24819ba,PRIMULACEAE,PRIMULACEAE,"Stylogyne leptantha (Miq.) Mez","Stylogyne leptantha",-22.472335,-43.008811,"google earth",ok,,,,"250 a 1000 m","Stylogyne leptantha (Miq.) Mez",true,valid,no,no,native,valid,"Fernanda Wimmer ; Maria de Fatima Freitas ; Raquel",
urn:occurrence:9b11fbbf-aee7-4cb1-a393-97b500902d4b,BROMELIACEAE,BROMELIACEAE,"Vriesea thyrsoidea Mez","Vriesea thyrsoidea",-22.46223,-43.031024,"google earth",ok,,,,"250 a 1000 m","Vriesea thyrsoidea Mez",true,valid,no,no,native,valid,"Tomás Amorim ; Fernanda Wimmer ; Rodrigo Amaro",
urn:occurrence:9b5f0d69-0dae-4189-967e-76266b8b568e,BROMELIACEAE,BROMELIACEAE,"Vriesea thyrsoidea Mez","Vriesea thyrsoidea",-22.46223,-43.031024,"google earth",ok,,,,"250 a 1000 m","Vriesea thyrsoidea Mez",false,,,yes,,,"Tomás Amorim ; Fernanda Wimmer ; Rodrigo Amaro",
urn:occurrence:9dc61644-1264-4274-8672-1657aff07bc1,Struthanthus,LORANTHACEAE,"Struthanthus armandianus Rizzini","Struthanthus armandianus",-22.337075,-43.139253,"google earth",ok,,,,"1 a 5 km","Struthanthus armandianus Rizzini",false,invalid,,no,,,"Greta Aline Dettke ; Leonardo Novaes ; Raquel Negrão","Parasita sobre uma Leguminosa"
urn:occurrence:9f573a8e-aa52-493f-ac27-60c06fdeab56,BROMELIACEAE,BROMELIACEAE,"Vriesea thyrsoidea Mez","Vriesea thyrsoidea",-22.46223,-43.031024,"google earth",ok,,,,"250 a 1000 m","Vriesea thyrsoidea Mez",false,,,yes,,,"Tomás Amorim ; Fernanda Wimmer ; Rodrigo Amaro",
urn:occurrence:9f5f8a02-b8ab-4512-9239-34a18ec3d330,Rubiaceae,RUBIACEAE,"Psychotria vestita C.Presl","Psychotria vestita",,,,nok,,,,,"Psychotria vestita C.Presl",true,valid,no,no,native,valid,"Daniela Zappi ; Raquel Negrão ; Tomás Amorim ; Raquel",
urn:occurrence:ASU:ASUPlants:235808,Myrtaceae,MYRTACEAE,"Campomanesia hirsuta Gardner","Campomanesia hirsuta",-22.495637,-43.07365,sig,ok,"Fernanda Wimmer",,,"centroide de uc","Campomanesia hirsuta Gardner",true,valid,no,no,native,valid,"Amélia Tuler ; Fernanda Wimmer ; Lucas Moulton",
urn:occurrence:ASU:ASUPlants:243244,Myrtaceae,MYRTACEAE,"Campomanesia hirsuta Gardner","Campomanesia hirsuta",-22.316295,-42.879047,sig,ok,"Fernanda Wimmer",,,"centroide de municipio","Campomanesia hirsuta Gardner",true,valid,no,no,native,valid,"Amélia Tuler ; Fernanda Wimmer ; Lucas Moulton",
"urn:occurrence:BAYRT:Ecological Botanical Gardens Bayreuth:732208",Amaryllidaceae,Amaryllidaceae,"Worsleya procera (Lem.) Traub","Worsleya procera",0,0,,nok,,,,,"Worsleya procera (Lem.) Traub",,,,,,,"Tomás Amorim ; Igor Lourenço Oliveira ; Lucas Moraes",
urn:occurrence:BGBM:FMNH-B-Types:4062,Oxypetalum,APOCYNACEAE,"Oxypetalum lutescens E.Fourn.","Oxypetalum lutescens",0,0,,nok,,,,,"Oxypetalum lutescens E.Fourn.",,,,,,,"Tomás Amorim ; Lucas Moraes",
"urn:occurrence:BGBM:Herbarium Berolinense:B 10 0242143",Begoniaceae,BEGONIACEAE,"Begonia densifolia Irmsch.","Begonia densifolia",,,,,,,,,"Begonia densifolia Irmsch.",,,,,,,"Lucas Moraes",
"urn:occurrence:BGBM:Herbarium Berolinense:B 10 0243376",Bromeliaceae,BROMELIACEAE,"Vriesea leptantha Harms","Vriesea leptantha",-21.906061,-41.883064,"google earth",ok,,,,"250 a 1000 m","Vriesea leptantha Harms",,,,,,,"Tomás Amorim ; Rodrigo Amaro",
"urn:occurrence:BGBM:Herbarium Berolinense:B 10 0243392",Bromeliaceae,BROMELIACEAE,"Vriesea botafogensis Mez","Vriesea botafogensis",0,0,,nok,,,,,"Vriesea botafogensis Mez",,,,,,,"Tomás Amorim ; Rodrigo Amaro",
"urn:occurrence:BGBM:Herbarium Berolinense:B 10 0243418",Bromeliaceae,BROMELIACEAE,"Alcantarea glaziouana (Leme) J.R.Grant","Alcantarea glaziouana",-22.963943,-43.185592,"google earth",ok,,,,"5 a 10 km","Alcantarea glaziouana (Leme) J.R.Grant",,,,,,,"Tomás Amorim ; Rodrigo Amaro",
"urn:occurrence:BGBM:Herbarium Berolinense:B 10 0243419",Bromeliaceae,BROMELIACEAE,"Alcantarea glaziouana (Leme) J.R.Grant","Alcantarea glaziouana",-22.903708,-43.229697,"google earth",ok,,,,"1 a 5 km","Alcantarea glaziouana (Leme) J.R.Grant",,,,,,,"Tomás Amorim ; Rodrigo Amaro",
"urn:occurrence:BGBM:Herbarium Berolinense:B 10 0243641",Bromeliaceae,BROMELIACEAE,"Nidularium utriculosum Ule","Nidularium utriculosum",,,,,,,,,"Nidularium utriculosum Ule",,,,,,,"Rodrigo Amaro",
"urn:occurrence:BGBM:Herbarium Berolinense:B 10 0243913",Paepalanthus,ERIOCAULACEAE,"Paepalanthus ovatus Körn.","Paepalanthus ovatus",-22.495637,-43.07365,sig,ok,"Fernanda Wimmer",,,"centroide de uc","Paepalanthus ovatus Körn.",true,,,,,,"Fernanda Wimmer ; Rodrigo Amaro",
"urn:occurrence:BGBM:Herbarium Berolinense:B 10 0244726",Bromeliaceae,BROMELIACEAE,"Nidularium rosulatum Ule","Nidularium rosulatum",-22.698933,-43.165651,"google earth",ok,,,,"5 a 10 km","Nidularium rosulatum Ule",,,,,,,"Tomás Amorim ; Rodrigo Amaro",
"urn:occurrence:BGBM:Herbarium Berolinense:B 10 0244727",Bromeliaceae,BROMELIACEAE,"Nidularium rosulatum Ule","Nidularium rosulatum",-22.698933,-43.165651,"google earth",ok,,,,"5 a 10 km","Nidularium rosulatum Ule",,,,,,,"Tomás Amorim ; Rodrigo Amaro",
"urn:occurrence:BGBM:Herbarium Berolinense:B 10 0250018",Dioscoreaceae,DIOSCOREACEAE,"Dioscorea bradei R.Knuth","Dioscorea bradei",-22.445896,-44.611534,"google earth",ok,,,,"5 a 10 km","Dioscorea bradei R.Knuth",false,valid,no,no,native,invalid,"Tomás Amorim ; Ricardo Couto ; Raquel Negrão",
"urn:occurrence:BGBM:Herbarium Berolinense:B 10 0250062",Dioscoreaceae,DIOSCOREACEAE,"Dioscorea organensis R.Knuth","Dioscorea organensis",-22.495637,-43.07365,sig,ok,,,,"centroide de uc","Dioscorea organensis R.Knuth",,,,,,,"Tomás Amorim ; Raquel Negrão",
"urn:occurrence:BGBM:Herbarium Berolinense:B 10 0367213",Cyperaceae,CYPERACEAE,"Rhynchospora luetzelburgiana Kük.","Rhynchospora luetzelburgiana",-22.485146,-43.061206,"google earth",ok,,,,"250 a 1000 m","Rhynchospora luetzelburgiana Kük.",,,,,,,"Leonardo Novaes ; Raquel Negrão",
"urn:occurrence:BOCH:Botanical Garden Bochum:385601",Amaryllidaceae,Amaryllidaceae,"Worsleya procera (Lem.) Traub","Worsleya procera",0,0,,nok,,,,,"Worsleya procera (Lem.) Traub",,,,,,,"Tomás Amorim ; Igor Lourenço Oliveira ; Lucas Moraes",
"urn:occurrence:BONN:Botanical Garden Bonn:790628",Amaryllidaceae,Amaryllidaceae,"Worsleya procera (Lem.) Traub","Worsleya procera",0,0,,nok,,,,,"Worsleya procera (Lem.) Traub",,,,,,,"Tomás Amorim ; Igor Lourenço Oliveira ; Lucas Moraes",
"urn:occurrence:BONN:Botanical Garden Bonn:790629",Amaryllidaceae,Amaryllidaceae,"Worsleya procera (Lem.) Traub","Worsleya procera",0,0,,nok,,,,,"Worsleya procera (Lem.) Traub",,,,,,,"Tomás Amorim ; Igor Lourenço Oliveira ; Lucas Moraes",
"urn:occurrence:BONN:Botanical Garden Bonn:790630",Amaryllidaceae,Amaryllidaceae,"Worsleya procera (Lem.) Traub","Worsleya procera",0,0,,nok,,,,,"Worsleya procera (Lem.) Traub",,,,,,,"Tomás Amorim ; Igor Lourenço Oliveira ; Lucas Moraes",
"urn:occurrence:BONN:Botanical Garden Bonn:807323",Amaryllidaceae,Amaryllidaceae,"Worsleya procera (Lem.) Traub","Worsleya procera",0,0,,nok,,,,,"Worsleya procera (Lem.) Traub",,,,,,,"Tomás Amorim ; Igor Lourenço Oliveira ; Lucas Moraes",
"urn:occurrence:BONN:Botanical Garden Bonn:807324",Amaryllidaceae,Amaryllidaceae,"Worsleya procera (Lem.) Traub","Worsleya procera",0,0,,nok,,,,,"Worsleya procera (Lem.) Traub",,,,,,,"Tomás Amorim ; Igor Lourenço Oliveira ; Lucas Moraes",
"urn:occurrence:BONN:Botanical Garden Bonn:807325",Amaryllidaceae,Amaryllidaceae,"Worsleya procera (Lem.) Traub","Worsleya procera",0,0,,nok,,,,,"Worsleya procera (Lem.) Traub",,,,,,,"Tomás Amorim ; Igor Lourenço Oliveira ; Lucas Moraes",
urn:occurrence:BRIT:BRIT:1077,Orchidaceae,ORCHIDACEAE,"Pabstiella gracilicaulis (Seehawer) Luer","Pabstiella gracilicaulis",,,,,,,,,"Pabstiella gracilicaulis (Seehawer) Luer",,,,,,,"Marta Moraes",
"urn:occurrence:BRIT:BRIT:H. Seehawer s.n.1077",Orchidaceae,ORCHIDACEAE,"Pabstiella gracilicaulis (Seehawer) Luer","Pabstiella gracilicaulis",,,,,,,,,"Pabstiella gracilicaulis (Seehawer) Luer",,,,,,,"Marta Moraes",
urn:occurrence:BS:M:M-0113290,Begoniaceae,BEGONIACEAE,"Begonia arborescens Raddi","Begonia arborescens",0,0,,nok,,,,,"Begonia arborescens Raddi",,,,,,,"Tomás Amorim ; Leonardo Novaes ; Diogo Silva",
urn:occurrence:BS:M:M-0113291,Begoniaceae,BEGONIACEAE,"Begonia arborescens Raddi","Begonia arborescens",0,0,,nok,,,,,"Begonia arborescens Raddi",,,,,,,"Tomás Amorim ; Rogerio Braga ; Leonardo Novaes ; Diogo Silva",
urn:occurrence:BS:M:M-0113292,Begoniaceae,BEGONIACEAE,"Begonia arborescens Raddi","Begonia arborescens",0,0,,nok,,,,,"Begonia arborescens Raddi",,,,,,,"Tomás Amorim ; Leonardo Novaes ; Diogo Silva",
urn:occurrence:BS:M:M-0145745,Begoniaceae,BEGONIACEAE,"Begonia tomentosa Schott","Begonia tomentosa",-22.982645,-43.288092,"google earth",ok,,,,"250 a 1000 m","Begonia tomentosa Schott",,,,,,,"Tomás Amorim ; Igor Lourenço Oliveira ; Lucas Moraes",
"urn:occurrence:CANB:CBG:CBG 9805139.1",Ditrichaceae,Ditrichaceae,"Ditrichum itatiaiae (Müll.Hal.) Paris","Ditrichum itatiaiae",-20.4333,-41.7333,,,,,,,"Ditrichum itatiaiae (Müll.Hal.) Paris",,,,,,,"Lucas Moraes",
urn:occurrence:CAS:BOT:1106321,Melastomataceae,MELASTOMATACEAE,"Leandra mouraei Cogn.","Leandra mouraei",-22.45943,-43.02779,coletor,ok,"Fernanda Wimmer",,,,"Leandra mouraei Cogn.",true,,,,,,"Fernanda Wimmer ; Luiz Santos Filho",
"urn:occurrence:CAY:Herbier de la Guyane:38313",Rubiaceae,RUBIACEAE,"Faramea tinguana Müll.Arg.","Faramea tinguana",,,,,,,,,"Faramea tinguana Müll.Arg.",,,,,,,"Mário Gomes ; Raquel Negrão",
urn:occurrence:CEPLAC:CEPEC:101302,Commelinaceae,COMMELINACEAE,"Dichorisandra nana Aona & M.C.E.Amaral","Dichorisandra nana",-22.683162,-42.006930,"google earth",ok,,,,"10 a 50 km","Dichorisandra nana Aona & M.C.E.Amaral",true,valid,no,no,native,valid,"Fernanda Wimmer ; Lidyanne Aona ; Lucas Moulton","Ambiente: Restinga. Habito: Herbácea, ca. 12m."
urn:occurrence:CEPLAC:CEPEC:133611,Begoniaceae,BEGONIACEAE,"Begonia arborescens Raddi","Begonia arborescens",-22.533333,-42.933333,coletor,ok,,,,"5 a 10 km","Begonia arborescens Raddi",true,valid,no,no,native,valid,"Eliane de Lima Jacques ; Tomás Amorim ; Rogerio Braga ; Leonardo Novaes ; Diogo Silva",
urn:occurrence:Cenargen:CEN:85737,Cactaceae,CACTACEAE,"Schlumbergera russelliana (Hook.) Britton & Rose","Schlumbergera russelliana",-22.466264,-43.003878,"google earth",ok,"Fernanda Wimmer",,,"1 a 5 km","Schlumbergera russelliana (Hook.) Britton & Rose",true,,,,,,"Tomás Amorim ; Victor Menezes ; Lucas Moraes",
urn:occurrence:E:E:1.9731253E7,Amaryllidaceae,Amaryllidaceae,"Worsleya procera (Lem.) Traub","Worsleya procera",0,0,,nok,,,,,"Worsleya procera (Lem.) Traub",,,,,,,"Tomás Amorim ; Igor Lourenço Oliveira ; Lucas Moraes",
urn:occurrence:E:E:1.9933099E7,Amaryllidaceae,Amaryllidaceae,"Worsleya procera (Lem.) Traub","Worsleya procera",0,0,,nok,,,,,"Worsleya procera (Lem.) Traub",,,,,,,"Tomás Amorim ; Igor Lourenço Oliveira ; Lucas Moraes",
urn:occurrence:E:E:19763064,Sapindaceae,SAPINDACEAE,"Allophylus membranifolius Radlk.","Allophylus membranifolius",,,,,,,,,"Allophylus membranifolius Radlk.",,,,,,,"Rodrigo Amaro",
urn:occurrence:E:E:19932148,Bromeliaceae,BROMELIACEAE,"Vriesea altomacaensis A.F.Costa","Vriesea altomacaensis",-22.376706,-42.383115,sig,ok,,,,"centroide de uc","Vriesea altomacaensis A.F.Costa",,,,,,,"Tomás Amorim ; Rodrigo Amaro",
urn:occurrence:E:E:2.0131493E7,Begoniaceae,BEGONIACEAE,"Begonia arborescens Raddi","Begonia arborescens",0,0,,nok,,,,,"Begonia arborescens Raddi",,,,,,,"Tomás Amorim ; Leonardo Novaes ; Diogo Silva",
urn:occurrence:E:E:20131493,Begoniaceae,BEGONIACEAE,"Begonia arborescens Raddi","Begonia arborescens",0,0,,nok,,,,,"Begonia arborescens Raddi",,,,,,,"Tomás Amorim ; Diogo Silva",
urn:occurrence:E:E:E00271767,Bromeliaceae,BROMELIACEAE,"Vriesea altimontana E.Pereira & Martinelli","Vriesea altimontana",0,0,,nok,,,,,"Vriesea altimontana E.Pereira & Martinelli",,,,,,,"Tomás Amorim ; Rodrigo Amaro",
urn:occurrence:E:E:E00271770,Bromeliaceae,BROMELIACEAE,"Vriesea altimontana E.Pereira & Martinelli","Vriesea altimontana",0,0,,nok,,,,,"Vriesea altimontana E.Pereira & Martinelli",,,,,,,"Tomás Amorim ; Rodrigo Amaro",
urn:occurrence:E:E:E00280348,Bromeliaceae,BROMELIACEAE,"Quesnelia lateralis Wawra","Quesnelia lateralis",0,0,,nok,,,,,"Quesnelia lateralis Wawra",,,,,,,"Tomás Amorim ; Rodrigo Amaro",
urn:occurrence:E:E:E00280349,Bromeliaceae,BROMELIACEAE,"Vriesea altimontana E.Pereira & Martinelli","Vriesea altimontana",0,0,,nok,,,,,"Vriesea altimontana E.Pereira & Martinelli",,,,,,,"Tomás Amorim ; Rodrigo Amaro",
urn:occurrence:E:E:E00280350,Bromeliaceae,BROMELIACEAE,"Vriesea altimontana E.Pereira & Martinelli","Vriesea altimontana",0,0,,nok,,,,,"Vriesea altimontana E.Pereira & Martinelli",,,,,,,"Tomás Amorim ; Rodrigo Amaro",
urn:occurrence:E:E:E00665576,Begoniaceae,BEGONIACEAE,"Begonia arborescens Raddi","Begonia arborescens",0,0,,nok,,,,,"Begonia arborescens Raddi",,,,,,,"Tomás Amorim ; Leonardo Novaes ; Diogo Silva",
